,Activity Wheel Software from Lafayette Instrument Company.
,Version 11.16.5338.19188
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1-FTDH63QW]
,,USB Interface REV 2 [2-FTV64L2L]
,     Experiment Name: Wolff_2-6-17_113
,     Experiment Length: 10 Days
,     Download Interval(Active Cycle): 1 Minute
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 2/13/2017 9:53:41
,     Stop Time: ~2/23/2017 9:53:41


Interface/Port, 1-1, 2-1, 2-2, 2-3, 2-4, 2-5, 2-6, 2-7, 2-8, 2-9, 2-10, 2-11, 2-12, 2-13, 2-14, 2-15,
Counter/Animal ID, , , , , , , , , , , , , , , , ,
Cage Type,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,



Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.13,27907.92,2345.58,29760.62,1382.26,21765.00,30260.32,30408.47,23745.72,


 11:15:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12636.85,11163.17,938.23,11904.25,552.91,8706.00,12104.13,12163.39,9498.36,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.13,27907.92,2345.58,29760.62,1382.26,21765.00,30260.32,30408.47,23745.89,


 11:16:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12636.85,11163.17,938.23,11904.25,552.91,8706.00,12104.13,12163.39,9498.43,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.13,27907.92,2345.58,29760.62,1382.26,21765.00,30260.32,30408.47,23746.08,


 11:17:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12636.85,11163.17,938.23,11904.25,552.91,8706.00,12104.13,12163.39,9498.48,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.13,27907.92,2345.58,29760.62,1382.26,21765.00,30260.32,30408.47,23746.21,


 11:18:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12636.85,11163.17,938.23,11904.25,552.91,8706.00,12104.13,12163.39,9498.48,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.13,27907.92,2345.58,29760.62,1382.26,21765.00,30260.32,30408.47,23746.21,


 11:19:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12636.85,11163.17,938.23,11904.25,552.91,8706.00,12104.13,12163.39,9498.48,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.13,27907.92,2345.58,29760.62,1382.26,21765.00,30260.32,30408.47,23746.21,


 11:20:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12636.85,11163.17,938.23,11904.25,552.91,8706.00,12104.13,12163.39,9498.48,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.13,27907.92,2345.58,29760.62,1382.26,21765.00,30260.32,30408.47,23746.21,


 11:21:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12636.85,11163.17,938.23,11904.25,552.91,8706.00,12104.13,12163.39,9498.48,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.13,27907.92,2345.58,29760.62,1382.28,21765.00,30260.32,30408.47,23746.21,


 11:22:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12636.85,11163.17,938.23,11904.25,552.91,8706.00,12104.13,12163.39,9498.48,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.13,27907.92,2345.58,29760.62,1382.28,21765.00,30260.32,30408.47,23746.21,


 11:23:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.04,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.02,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12636.88,11163.17,938.23,11904.25,552.91,8706.02,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.21,27907.92,2345.58,29760.62,1382.28,21765.04,30260.32,30408.47,23746.25,


 11:24:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12636.88,11163.17,938.23,11904.25,552.91,8706.11,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.21,27907.92,2345.58,29760.62,1382.28,21765.26,30260.32,30408.47,23746.25,


 11:25:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12636.88,11163.17,938.23,11904.25,552.91,8706.11,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.21,27907.92,2345.58,29760.62,1382.28,21765.26,30260.32,30408.47,23746.25,


 11:26:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12636.92,11163.17,938.23,11904.25,552.91,8706.11,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.29,27907.92,2345.58,29760.62,1382.28,21765.26,30260.32,30408.47,23746.25,


 11:27:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12636.93,11163.17,938.23,11904.25,552.91,8706.11,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.32,27907.92,2345.58,29760.62,1382.28,21765.26,30260.32,30408.47,23746.25,


 11:28:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12636.93,11163.17,938.23,11904.25,552.91,8706.11,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.32,27907.92,2345.58,29760.62,1382.28,21765.26,30260.32,30408.47,23746.25,


 11:29:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12636.93,11163.17,938.23,11904.25,552.91,8706.11,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.32,27907.92,2345.58,29760.62,1382.28,21765.26,30260.32,30408.47,23746.25,


 11:30:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12636.93,11163.17,938.23,11904.25,552.91,8706.11,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.32,27907.92,2345.58,29760.62,1382.28,21765.26,30260.32,30408.47,23746.25,


 11:31:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.01,11163.17,938.23,11904.25,552.91,8706.11,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.53,27907.92,2345.58,29760.62,1382.28,21765.26,30260.32,30408.47,23746.25,


 11:32:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.01,11163.17,938.23,11904.25,552.91,8706.11,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.53,27907.92,2345.58,29760.62,1382.28,21765.26,30260.32,30408.47,23746.25,


 11:33:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.01,11163.17,938.23,11904.25,552.91,8706.11,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.53,27907.92,2345.58,29760.62,1382.28,21765.26,30260.32,30408.47,23746.25,


 11:34:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.01,11163.17,938.23,11904.25,552.91,8706.11,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.53,27907.92,2345.58,29760.62,1382.28,21765.26,30260.32,30408.47,23746.25,


 11:35:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.01,11163.17,938.23,11904.25,552.91,8706.11,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.53,27907.92,2345.58,29760.62,1382.28,21765.26,30260.32,30408.47,23746.25,


 11:36:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.01,11163.17,938.23,11904.25,552.91,8706.11,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.53,27907.92,2345.58,29760.62,1382.28,21765.26,30260.32,30408.47,23746.25,


 11:37:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.01,11163.17,938.23,11904.25,552.91,8706.11,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.53,27907.92,2345.58,29760.62,1382.28,21765.26,30260.32,30408.47,23746.25,


 11:38:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.01,11163.17,938.23,11904.25,552.91,8706.11,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.53,27907.92,2345.58,29760.62,1382.28,21765.26,30260.32,30408.47,23746.25,


 11:39:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.01,11163.17,938.23,11904.25,552.91,8706.21,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.53,27907.92,2345.58,29760.62,1382.28,21765.51,30260.32,30408.47,23746.25,


 11:40:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.01,11163.17,938.23,11904.25,552.91,8706.45,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.53,27907.92,2345.58,29760.62,1382.28,21766.13,30260.32,30408.47,23746.25,


 11:41:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.01,11163.17,938.23,11904.25,552.91,8706.45,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.53,27907.92,2345.58,29760.62,1382.28,21766.13,30260.32,30408.47,23746.25,


 11:42:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.01,11163.17,938.23,11904.25,552.91,8706.46,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.53,27907.92,2345.58,29760.62,1382.28,21766.16,30260.32,30408.47,23746.25,


 11:43:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.02,11163.17,938.23,11904.25,552.91,8706.46,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.54,27907.92,2345.58,29760.62,1382.28,21766.16,30260.32,30408.47,23746.25,


 11:44:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.02,11163.17,938.23,11904.25,552.91,8706.46,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.54,27907.92,2345.58,29760.62,1382.28,21766.16,30260.32,30408.47,23746.25,


 11:45:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.02,11163.17,938.23,11904.25,552.91,8706.46,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.54,27907.92,2345.58,29760.62,1382.28,21766.16,30260.32,30408.47,23746.25,


 11:46:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.02,11163.17,938.23,11904.25,552.91,8706.47,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.54,27907.92,2345.58,29760.62,1382.28,21766.18,30260.32,30408.47,23746.25,


 11:47:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.02,11163.17,938.23,11904.25,552.91,8706.48,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.54,27907.92,2345.58,29760.62,1382.28,21766.21,30260.32,30408.47,23746.25,


 11:48:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.02,11163.17,938.23,11904.25,552.91,8706.54,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.54,27907.92,2345.58,29760.62,1382.28,21766.34,30260.32,30408.47,23746.25,


 11:49:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.02,11163.17,938.23,11904.25,552.91,8706.54,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.54,27907.92,2345.58,29760.62,1382.28,21766.34,30260.32,30408.47,23746.25,


 11:50:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.02,11163.17,938.23,11904.25,552.91,8706.54,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.54,27907.92,2345.58,29760.62,1382.28,21766.34,30260.32,30408.47,23746.25,


 11:51:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.02,11163.17,938.23,11904.25,552.91,8706.54,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.54,27907.92,2345.58,29760.62,1382.28,21766.34,30260.32,30408.47,23746.25,


 11:52:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.02,11163.17,938.23,11904.25,552.91,8706.54,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.54,27907.92,2345.58,29760.62,1382.28,21766.34,30260.32,30408.47,23746.25,


 11:53:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.02,11163.17,938.23,11904.25,552.91,8706.54,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.54,27907.92,2345.58,29760.62,1382.28,21766.34,30260.32,30408.47,23746.25,


 11:54:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.02,11163.17,938.23,11904.25,552.91,8706.54,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.54,27907.92,2345.58,29760.62,1382.28,21766.34,30260.32,30408.47,23746.25,


 11:55:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.02,11163.17,938.23,11904.25,552.91,8706.54,12104.13,12163.39,9498.50,
Total Counts,30330.37,22691.16,24713.55,26504.95,21391.16,25089.33,26529.25,31592.54,27907.92,2345.58,29760.62,1382.28,21766.34,30260.32,30408.47,23746.25,


 11:56:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,12132.15,9076.46,9885.42,10601.98,8556.46,10035.73,10611.70,12637.02,11163.17,938.23,11904.25,552.91,8706.54,12104.13,12163.39,9498.50,
