,Activity Wheel Software from Lafayette Instrument Company.,,,,,,,,,,,,,,,
,Version 11.16.5338.19188,,,,,,,,,,,,,,,
,Experiment Setup:,,,,,,,,,,,,,,,
,Connected Hardware:,,,,,,,,,,,,,,,
,,USB Interface REV 1 [1-FTDH63QW],,,,,,,,,,,,,,
,,USB Interface REV 2 [2-FTV64L2L],,,,,,,,,,,,,,
,     Experiment Name: Wolff_2-18-17,,,,,,,,,,,,,,,
,     Experiment Length: 10 Days,,,,,,,,,,,,,,,
,     Download Interval(Active Cycle): 1 Minute,,,,,,,,,,,,,,,
,     Date Format: M/d/yyyy,,,,,,,,,,,,,,,
,     Time Format: H:mm:ss,,,,,,,,,,,,,,,
,     Start Time: 2/18/2017 12:22:59,,,,,,,,,,,,,,,
,     Stop Time: ~2/28/2017 12:22:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Interface/Port, 1-1, 2-1, 2-2, 2-3, 2-4, 2-5, 2-6, 2-7, 2-8, 2-9, 2-10, 2-11, 2-12, 2-13, 2-14, 2-15
Counter/Animal ID, , , , , , , , , , , , , , , , 
Cage Type,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 2/18/2017 12:23:00,,,,,,,,,,,,,,,,
Total Counts,227.55,3.28,2325.83,27.68,494.43,3132.42,45.28,203.62,298.76,105.74,243.41,49.84,75.37,920.25,230.78,672.54
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 17:54:05,,,,,,,,,,,,,,,,
Interval Count,0,0,1.46,0,5.99,0,0,0,0.16,0,0,0,0,0,0,0
Average m/min.,0,0,0.59,0,2.4,0,0,0,0.06,0,0,0,0,0,0,0
Distance,91.02,1.31,930.92,11.07,200.17,1252.97,18.11,81.45,119.57,42.29,97.36,19.94,30.15,368.1,92.31,269.02
Total Counts,227.55,3.28,2327.29,27.68,500.42,3132.42,45.28,203.62,298.92,105.74,243.41,49.84,75.37,920.25,230.78,672.54
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 17:55:05,,,,,,,,,,,,,,,,
Interval Count,0,0,1.83,0,2.38,0,0.17,0,0.24,0.01,0,0,0,0,0,0
Average m/min.,0,0,0.73,0,0.95,0,0.07,0,0.09,0.01,0,0,0,0,0,0
Distance,91.02,1.31,931.65,11.07,201.12,1252.97,18.18,81.45,119.66,42.3,97.36,19.94,30.15,368.1,92.31,269.02
Total Counts,227.55,3.28,2329.12,27.68,502.8,3132.42,45.45,203.62,299.16,105.75,243.41,49.84,75.37,920.25,230.78,672.54
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 17:56:05,,,,,,,,,,,,,,,,
Interval Count,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0
Average m/min.,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0
Distance,91.02,1.31,932.44,11.07,201.12,1252.97,18.18,81.45,119.66,42.3,97.36,19.94,30.15,368.1,92.31,269.02
Total Counts,227.55,3.28,2331.09,27.68,502.8,3132.42,45.45,203.62,299.16,105.75,243.41,49.84,75.37,920.25,230.78,672.54
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 17:57:05,,,,,,,,,,,,,,,,
Interval Count,1.36,0,11.21,0,0,0.21,0.78,0,0,0,0,0,0,0,0,0
Average m/min.,0.54,0,4.48,0,0,0.08,0.31,0,0,0,0,0,0,0,0,0
Distance,91.56,1.31,936.92,11.07,201.12,1253.05,18.49,81.45,119.66,42.3,97.36,19.94,30.15,368.1,92.31,269.02
Total Counts,228.91,3.28,2342.3,27.68,502.8,3132.63,46.22,203.62,299.16,105.75,243.41,49.84,75.37,920.25,230.78,672.54
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 17:58:05,,,,,,,,,,,,,,,,
Interval Count,1.47,0,16.7,0,0,0,1.03,0,0,0,0,0.03,0,0,0,0
Average m/min.,0.59,0,6.68,0,0,0,0.41,0,0,0,0,0.01,0,0,0,0
Distance,92.15,1.31,943.6,11.07,201.12,1253.05,18.9,81.45,119.66,42.3,97.36,19.95,30.15,368.1,92.31,269.02
Total Counts,230.38,3.28,2359,27.68,502.8,3132.63,47.25,203.62,299.16,105.75,243.41,49.87,75.37,920.25,230.78,672.54
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 17:59:05,,,,,,,,,,,,,,,,
Interval Count,0.08,0,3.11,0,0,0,0.7,0,0,0,0,0.84,0,0,0,0
Average m/min.,0.03,0,1.24,0,0,0,0.28,0,0,0,0,0.33,0,0,0,0
Distance,92.18,1.31,944.84,11.07,201.12,1253.05,19.18,81.45,119.66,42.3,97.36,20.28,30.15,368.1,92.31,269.02
Total Counts,230.46,3.28,2362.11,27.68,502.8,3132.63,47.95,203.62,299.16,105.75,243.41,50.71,75.37,920.25,230.78,672.54
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:00:05,,,,,,,,,,,,,,,,
Interval Count,0.7,0,8.47,0,0,0,0.16,0,0,0,0,1.29,0,0,0,0
Average m/min.,0.28,0,3.39,0,0,0,0.06,0,0,0,0,0.52,0,0,0,0
Distance,92.46,1.31,948.23,11.07,201.12,1253.05,19.24,81.45,119.66,42.3,97.36,20.8,30.15,368.1,92.31,269.02
Total Counts,231.16,3.28,2370.58,27.68,502.8,3132.63,48.11,203.62,299.16,105.75,243.41,52,75.37,920.25,230.78,672.54
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:01:05,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Average m/min.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Distance,92.46,1.31,948.23,11.07,201.12,1253.05,19.24,81.45,119.66,42.3,97.36,20.8,30.15,368.1,92.31,269.02
Total Counts,231.16,3.28,2370.58,27.68,502.8,3132.63,48.11,203.62,299.16,105.75,243.41,52,75.37,920.25,230.78,672.54
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:02:05,,,,,,,,,,,,,,,,
Interval Count,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Average m/min.,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Distance,92.94,1.31,948.23,11.07,201.12,1253.05,19.24,81.45,119.66,42.3,97.36,20.8,30.15,368.1,92.31,269.02
Total Counts,232.34,3.28,2370.58,27.68,502.8,3132.63,48.11,203.62,299.16,105.75,243.41,52,75.37,920.25,230.78,672.54
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:03:05,,,,,,,,,,,,,,,,
Interval Count,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Average m/min.,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Distance,93.99,1.31,948.23,11.07,201.12,1253.05,19.24,81.45,119.66,42.3,97.36,20.8,30.15,368.1,92.31,269.02
Total Counts,234.99,3.28,2370.58,27.68,502.8,3132.63,48.11,203.62,299.16,105.75,243.41,52,75.37,920.25,230.78,672.54
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:04:05,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Average m/min.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Distance,93.99,1.31,948.23,11.07,201.12,1253.05,19.24,81.45,119.66,42.3,97.36,20.8,30.15,368.1,92.31,269.02
Total Counts,234.99,3.28,2370.58,27.68,502.8,3132.63,48.11,203.62,299.16,105.75,243.41,52,75.37,920.25,230.78,672.54
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:05:05,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0
Average m/min.,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0
Distance,93.99,1.31,948.23,11.07,201.12,1253.05,19.44,81.45,119.66,42.3,97.36,20.8,30.15,368.1,92.31,269.02
Total Counts,234.99,3.28,2370.58,27.68,502.8,3132.63,48.59,203.62,299.16,105.75,243.41,52,75.37,920.25,230.78,672.54
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:06:05,,,,,,,,,,,,,,,,
Interval Count,8.61,0.01,0,1.38,9.96,0,0.89,1.16,0,5.05,3.38,0,0,1.86,2.78,5.76
Average m/min.,3.45,0.01,0,0.56,3.99,0,0.35,0.46,0,2.02,1.36,0,0,0.74,1.11,2.3
Distance,97.44,1.32,948.23,11.63,205.11,1253.05,19.79,81.91,119.66,44.32,98.72,20.8,30.15,368.84,93.42,271.32
Total Counts,243.59,3.29,2370.58,29.07,512.76,3132.63,49.49,204.78,299.16,110.8,246.79,52,75.37,922.11,233.55,678.3
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:07:05,,,,,,,,,,,,,,,,
Interval Count,27.8,9.22,15.97,16.57,27.05,0,0.38,15.41,0,13.11,21.97,8.47,1.5,27.34,13.71,29.64
Average m/min.,11.12,3.69,6.39,6.62,10.82,0,0.16,6.16,0,5.24,8.78,3.39,0.6,10.93,5.49,11.85
Distance,108.56,5.01,954.62,18.25,215.93,1253.05,19.95,88.07,119.66,49.56,107.51,24.19,30.75,379.78,98.91,283.18
Total Counts,271.39,12.51,2386.55,45.63,539.82,3132.63,49.87,220.18,299.16,123.91,268.76,60.47,76.87,949.45,247.26,707.95
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:08:05,,,,,,,,,,,,,,,,
Interval Count,37.76,19.88,43.62,32.36,39.93,10.17,0,18.89,0,10.11,26.97,5.13,22.07,40.21,8.66,36.11
Average m/min.,15.1,7.95,17.44,12.93,15.95,4.07,0,7.55,0,4.05,10.78,2.05,8.82,16.07,3.46,14.43
Distance,123.66,12.96,972.07,31.19,231.9,1257.12,19.95,95.63,119.66,53.61,118.29,26.24,39.57,395.86,102.37,297.62
Total Counts,309.16,32.39,2430.17,77.99,579.75,3142.8,49.87,239.08,299.16,134.01,295.74,65.61,98.93,989.66,255.92,744.05
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:09:05,,,,,,,,,,,,,,,,
Interval Count,42.93,27.16,46.91,32.96,48.47,10.82,0,35.03,0,7.66,36.54,6.86,0.93,45.03,31.61,11.63
Average m/min.,17.18,10.86,18.77,13.2,19.41,4.33,0,14.02,0,3.06,14.62,2.74,0.38,18.02,12.65,4.65
Distance,140.84,23.82,990.83,44.38,251.29,1261.45,19.95,109.64,119.66,56.67,132.91,28.98,39.95,413.87,115.01,302.27
Total Counts,352.09,59.55,2477.08,110.95,628.22,3153.62,49.87,274.11,299.16,141.67,332.28,72.46,99.87,1034.68,287.53,755.68
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:10:05,,,,,,,,,,,,,,,,
Interval Count,25.41,19.88,48.29,28.61,51.5,33.12,0.16,14.11,0,9.79,38.93,4.68,28.54,17.67,21.42,43.07
Average m/min.,10.16,7.95,19.3,11.43,20.58,13.23,0.06,5.64,0,3.91,15.57,1.88,11.41,7.07,8.56,17.21
Distance,151,31.77,1010.15,55.82,271.89,1274.69,20.01,115.28,119.66,60.58,148.48,30.86,51.36,420.94,123.58,319.5
Total Counts,377.5,79.43,2525.37,139.55,679.72,3186.74,50.03,288.21,299.16,151.46,371.21,77.14,128.41,1052.36,308.95,798.75
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:11:05,,,,,,,,,,,,,,,,
Interval Count,38.28,27.47,52.53,43.37,54.87,39.03,0.04,2.78,10.8,10.63,39.12,5.17,35.18,45.74,28.8,47.67
Average m/min.,15.31,10.99,21.02,17.36,21.95,15.62,0.02,1.11,4.32,4.26,15.64,2.07,14.08,18.3,11.53,19.08
Distance,166.31,42.76,1031.16,73.17,293.84,1290.31,20.03,116.39,123.98,64.84,164.13,32.93,65.44,439.24,135.1,338.57
Total Counts,415.78,106.91,2577.89,182.92,734.59,3225.76,50.07,290.99,309.96,162.09,410.33,82.32,163.59,1098.09,337.75,846.42
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:12:05,,,,,,,,,,,,,,,,
Interval Count,27.03,16.61,49.75,25.36,52.24,28.99,0,43.01,31.57,8.95,39.34,2.37,38.58,43,33.04,29.78
Average m/min.,10.81,6.65,19.89,10.14,20.89,11.59,0,17.22,12.64,3.58,15.75,0.94,15.43,17.19,13.22,11.91
Distance,177.12,49.41,1051.06,83.31,314.73,1301.9,20.03,133.6,136.61,68.42,179.87,33.87,80.87,456.44,148.32,350.48
Total Counts,442.8,123.51,2627.64,208.28,786.83,3254.75,50.07,334,341.53,171.04,449.67,84.68,202.17,1141.09,370.79,876.2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:13:05,,,,,,,,,,,,,,,,
Interval Count,4.42,28.2,51.51,36.17,56.3,42,0,50.37,30.24,7.45,40.93,3.71,29.88,23.46,37.88,34.88
Average m/min.,1.77,11.27,20.59,14.46,22.5,16.78,0,20.13,12.09,2.97,16.36,1.49,11.95,9.38,15.14,13.94
Distance,178.89,60.68,1071.66,97.78,337.25,1318.7,20.03,153.75,148.71,71.39,196.24,35.36,92.82,465.82,163.47,364.43
Total Counts,447.22,151.71,2679.16,244.45,843.13,3296.75,50.07,384.37,371.76,178.49,490.61,88.39,232.05,1164.55,408.67,911.08
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:14:05,,,,,,,,,,,,,,,,
Interval Count,40.13,33.25,38.59,41.34,48.91,47.08,0.14,29.86,43.92,7.03,29.41,2.37,32,49.18,38.88,47.63
Average m/min.,16.05,13.3,15.44,16.55,19.58,18.85,0.05,11.95,17.57,2.82,11.77,0.95,12.8,19.66,15.55,19.05
Distance,194.94,73.98,1087.1,114.32,356.82,1337.53,20.08,165.69,166.27,74.21,208.01,36.31,105.62,485.49,179.02,383.48
Total Counts,487.36,184.96,2717.75,285.79,892.04,3343.83,50.21,414.22,415.68,185.51,520.01,90.76,264.05,1213.74,447.55,958.71
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:15:05,,,,,,,,,,,,,,,,
Interval Count,20.79,36.13,54.58,8.71,53.83,49.3,0.18,54.93,46.09,6.21,37.13,1.37,43.16,41.37,40.13,55.34
Average m/min.,8.32,14.45,21.81,3.48,21.5,19.69,0.08,21.94,18.42,2.48,14.84,0.54,17.26,16.54,16.04,22.12
Distance,203.26,88.44,1108.93,117.8,378.35,1357.25,20.16,187.66,184.71,76.69,222.86,36.85,122.88,502.04,195.07,405.62
Total Counts,508.14,221.09,2772.33,294.5,945.87,3393.13,50.39,469.16,461.78,191.72,557.14,92.13,307.21,1255.11,487.68,1014.05
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:16:05,,,,,,,,,,,,,,,,
Interval Count,1.41,33.64,52.88,0.03,58.22,33.97,0.04,37.18,40.33,6.16,44.86,2.68,37.32,25.13,30.76,57.76
Average m/min.,0.56,13.45,21.16,0.01,23.31,13.6,0.01,14.89,16.14,2.46,17.94,1.08,14.93,10.05,12.32,23.13
Distance,203.82,101.89,1130.08,117.81,401.64,1370.84,20.17,202.54,200.84,79.15,240.8,37.93,137.81,512.09,207.38,428.73
Total Counts,509.55,254.74,2825.21,294.53,1004.09,3427.11,50.43,506.34,502.11,197.88,602,94.82,344.53,1280.24,518.45,1071.82
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:17:05,,,,,,,,,,,,,,,,
Interval Count,0.34,38.01,59.62,0,55.33,27.62,0,57.79,45.57,6.03,38.04,2.71,33.45,45.41,36.17,56.84
Average m/min.,0.14,15.2,23.84,0,22.11,11.04,0,23.1,18.22,2.41,15.22,1.08,13.38,18.16,14.46,22.71
Distance,203.96,117.1,1153.93,117.81,423.77,1381.89,20.17,225.65,219.07,81.56,256.02,39.01,151.19,530.26,221.85,451.46
Total Counts,509.89,292.75,2884.83,294.53,1059.42,3454.72,50.43,564.13,547.67,203.91,640.04,97.53,377.97,1325.64,554.62,1128.66
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:18:05,,,,,,,,,,,,,,,,
Interval Count,38.93,34.59,47.2,18.79,56.21,35.7,0,56.7,50.67,3.82,8.04,2.45,38.43,27.45,44.46,53.26
Average m/min.,15.56,13.84,18.88,7.52,22.49,14.28,0,22.67,20.26,1.53,3.21,0.98,15.36,10.98,17.78,21.31
Distance,219.53,130.94,1172.81,125.33,446.25,1396.17,20.17,248.33,239.34,83.09,259.23,39.99,166.56,541.24,239.63,472.77
Total Counts,548.83,327.34,2932.03,313.32,1115.63,3490.42,50.43,620.83,598.34,207.72,648.08,99.97,416.41,1353.09,599.08,1181.92
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:19:05,,,,,,,,,,,,,,,,
Interval Count,58.43,1.37,24.41,6.84,55.57,39.53,0,55.63,12.97,4,0,1.95,33.13,39.34,37.55,60.53
Average m/min.,23.38,0.54,9.75,2.73,22.22,15.8,0,22.25,5.19,1.6,0,0.78,13.26,15.73,15.01,24.2
Distance,242.91,131.48,1182.57,128.06,468.48,1411.98,20.17,270.58,244.53,84.69,259.23,40.77,179.82,556.97,254.65,496.98
Total Counts,607.26,328.71,2956.43,320.16,1171.2,3529.95,50.43,676.46,611.32,211.72,648.08,101.92,449.54,1392.43,636.63,1242.45
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:20:05,,,,,,,,,,,,,,,,
Interval Count,53.36,18.8,47.46,0.04,58.93,55.47,0.12,58.2,47.95,9.3,0,2.58,44.49,49.7,41.37,58.36
Average m/min.,21.33,7.53,18.99,0.02,23.56,22.18,0.05,23.25,19.16,3.72,0,1.03,17.78,19.87,16.55,23.34
Distance,264.25,139.01,1201.56,128.08,492.05,1434.17,20.22,293.86,263.71,88.41,259.23,41.8,197.61,576.85,271.2,520.32
Total Counts,660.62,347.51,3003.89,320.2,1230.13,3585.42,50.55,734.66,659.26,221.03,648.08,104.5,494.03,1442.13,678,1300.8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:21:05,,,,,,,,,,,,,,,,
Interval Count,51.26,37.3,64.51,0,52.04,56.2,0,42.2,44.46,7.64,0,2.16,33.84,48.05,32.8,56.61
Average m/min.,20.5,14.92,25.8,0,20.83,22.5,0,16.9,17.8,3.06,0,0.86,13.54,19.22,13.12,22.64
Distance,284.75,153.93,1227.36,128.08,512.87,1456.65,20.22,310.74,281.49,91.47,259.23,42.66,211.15,596.07,284.32,542.96
Total Counts,711.88,384.82,3068.41,320.2,1282.17,3641.62,50.55,776.86,703.72,228.67,648.08,106.66,527.87,1490.18,710.8,1357.41
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:22:05,,,,,,,,,,,,,,,,
Interval Count,61.42,34.71,59.72,0,0,59.96,0.01,0.01,56.01,5.89,0,1.55,46.92,57.75,36.78,38.38
Average m/min.,24.57,13.88,23.88,0,0,23.95,0.01,0.01,22.37,2.36,0,0.62,18.77,23.1,14.71,15.35
Distance,309.32,167.81,1251.25,128.08,512.87,1480.63,20.23,310.75,303.89,93.83,259.23,43.28,229.92,619.17,299.03,558.32
Total Counts,773.3,419.53,3128.13,320.2,1282.17,3701.58,50.57,776.87,759.74,234.57,648.08,108.21,574.79,1547.93,747.58,1395.79
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:23:05,,,,,,,,,,,,,,,,
Interval Count,20.46,35.38,63.34,0,44.63,57.99,0.2,43.95,50.84,6.08,35.28,1.37,47.09,44.64,42.13,64.34
Average m/min.,8.19,14.14,25.34,0,17.86,23.22,0.08,17.59,20.34,2.43,14.1,0.55,18.82,17.85,16.84,25.73
Distance,317.51,181.96,1276.59,128.08,530.72,1503.83,20.31,328.33,324.23,96.26,273.34,43.83,248.75,637.03,315.88,584.05
Total Counts,793.76,454.91,3191.47,320.2,1326.8,3759.57,50.76,820.82,810.58,240.64,683.36,109.58,621.88,1592.58,789.71,1460.13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:24:05,,,,,,,,,,,,,,,,
Interval Count,30.92,32.43,56.84,0,57.21,61.88,0,56.79,45.89,1.63,42.11,1.45,53.36,33.37,27.03,64.97
Average m/min.,12.36,12.98,22.73,0,22.86,24.72,0,22.69,18.35,0.65,16.84,0.58,21.34,13.35,10.8,25.97
Distance,329.87,194.94,1299.33,128.08,553.61,1528.58,20.31,351.04,342.59,96.91,290.18,44.41,270.09,650.38,326.69,610.04
Total Counts,824.68,487.34,3248.32,320.2,1384.01,3821.45,50.76,877.61,856.47,242.28,725.46,111.03,675.24,1625.95,816.74,1525.11
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:25:05,,,,,,,,,,,,,,,,
Interval Count,51.8,39.92,59.49,2.14,62.42,65.78,0.05,47.86,4.63,6.05,39.71,1.5,53.68,55.34,45.93,59.45
Average m/min.,20.71,15.97,23.79,0.86,24.98,26.33,0.02,19.14,1.85,2.42,15.88,0.6,21.48,22.14,18.39,23.8
Distance,350.59,210.91,1323.12,128.94,578.57,1554.89,20.33,370.18,344.44,99.33,306.07,45.01,291.57,672.52,345.07,633.82
Total Counts,876.49,527.26,3307.8,322.34,1446.43,3887.22,50.82,925.46,861.11,248.33,765.17,112.53,728.92,1681.29,862.67,1584.55
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:26:05,,,,,,,,,,,,,,,,
Interval Count,58.41,30.25,65.78,47.63,60.03,61.87,0,34.82,34.68,6.95,47.63,2.18,32.82,62.17,46.57,69.03
Average m/min.,23.37,12.1,26.29,19.03,23.99,24.73,0,13.93,13.88,2.78,19.05,0.87,13.12,24.84,18.6,27.58
Distance,373.96,223.01,1349.43,147.99,602.58,1579.64,20.33,384.11,358.32,102.11,325.12,45.88,304.69,697.38,363.69,661.43
Total Counts,934.89,557.51,3373.58,369.97,1506.46,3949.09,50.82,960.28,895.79,255.28,812.8,114.71,761.74,1743.46,909.24,1653.58
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:27:05,,,,,,,,,,,,,,,,
Interval Count,67.43,35.38,62.61,48.16,60.13,53.64,0.08,55.66,41.61,5.5,41.72,1.82,34.58,59.07,47.8,69.26
Average m/min.,26.97,14.15,25.04,19.27,24.06,21.45,0.03,22.25,16.63,2.2,16.68,0.73,13.84,23.63,19.13,27.72
Distance,400.93,237.16,1374.47,167.25,626.64,1601.09,20.36,406.37,374.96,104.31,341.81,46.61,318.53,721.01,382.82,689.14
Total Counts,1002.33,592.89,3436.18,418.13,1566.59,4002.74,50.89,1015.93,937.39,260.78,854.53,116.53,796.32,1802.53,957.04,1722.84
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:28:05,,,,,,,,,,,,,,,,
Interval Count,65.8,33.88,68.66,51.14,57.12,57.38,0,58.07,25.53,7.24,43.25,2.39,50.12,52.09,47.78,59.18
Average m/min.,26.31,13.54,27.45,20.45,22.83,22.96,0,23.24,10.22,2.9,17.31,0.96,20.04,20.83,19.1,23.66
Distance,427.25,250.71,1401.94,187.71,649.48,1624.05,20.36,429.6,385.17,107.21,359.11,47.57,338.57,741.85,401.93,712.81
Total Counts,1068.13,626.78,3504.84,469.28,1623.71,4060.12,50.89,1074,962.92,268.01,897.78,118.92,846.43,1854.62,1004.82,1782.03
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:29:05,,,,,,,,,,,,,,,,
Interval Count,46.87,39.71,63.63,50.42,58.12,64.76,0.05,53.99,35.08,2.29,3.87,1.03,63.32,9.99,46.61,69.66
Average m/min.,18.75,15.88,25.45,20.16,23.24,25.88,0.02,21.57,14.01,0.91,1.55,0.41,25.32,3.99,18.64,27.86
Distance,446,266.59,1427.39,207.88,672.73,1649.95,20.38,451.19,399.2,108.12,360.66,47.98,363.9,745.84,420.57,740.67
Total Counts,1115,666.49,3568.47,519.7,1681.83,4124.88,50.95,1127.99,998,270.3,901.64,119.95,909.75,1864.61,1051.42,1851.68
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:30:05,,,,,,,,,,,,,,,,
Interval Count,73.34,38.58,50.93,9.3,33.91,15,0,58.87,0,0,42.97,1.68,61.82,0,43.11,50.51
Average m/min.,29.33,15.43,20.37,3.72,13.57,6,0,23.57,0,0,17.19,0.67,24.72,0,17.23,20.21
Distance,475.34,282.03,1447.76,211.6,686.29,1655.95,20.38,474.74,399.2,108.12,377.85,48.65,388.63,745.84,437.81,760.88
Total Counts,1188.34,705.07,3619.41,529,1715.74,4139.88,50.95,1186.86,998,270.3,944.62,121.63,971.57,1864.61,1094.53,1902.2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:31:05,,,,,,,,,,,,,,,,
Interval Count,60.28,16.84,63.93,0,22.13,18.59,0.01,60.38,0,2.84,49.43,3.37,51.17,39.49,42.68,41.3
Average m/min.,24.11,6.73,25.56,0,8.85,7.43,0,24.12,0,1.14,19.76,1.35,20.46,15.8,17.06,16.51
Distance,499.45,288.76,1473.34,211.6,695.15,1663.39,20.38,498.89,399.2,109.26,397.62,50,409.09,761.64,454.88,777.4
Total Counts,1248.62,721.91,3683.34,529,1737.87,4158.47,50.96,1247.24,998,273.14,994.05,125,1022.74,1904.09,1137.21,1943.5
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:32:05,,,,,,,,,,,,,,,,
Interval Count,23.63,12.34,68.33,0,56.93,60.88,0,58.17,0,5.32,49.45,2.29,59.55,54.99,31.45,63.76
Average m/min.,9.45,4.94,27.34,0,22.79,24.37,0,23.28,0,2.12,19.77,0.92,23.82,21.99,12.58,25.52
Distance,508.9,293.7,1500.67,211.6,717.92,1687.74,20.38,522.16,399.2,111.38,417.4,50.92,432.92,783.63,467.46,802.91
Total Counts,1272.25,734.25,3751.67,529,1794.8,4219.36,50.96,1305.41,998,278.46,1043.5,127.29,1082.29,1959.08,1168.66,2007.26
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:33:05,,,,,,,,,,,,,,,,
Interval Count,69.03,36.08,9.34,0,55.32,57.96,0,52.99,0,5.68,44.21,1.76,56.34,55.5,29.29,57.84
Average m/min.,27.6,14.42,3.74,0,22.11,23.17,0,21.19,0,2.28,17.69,0.7,22.53,22.19,11.71,23.11
Distance,536.51,308.13,1504.41,211.6,740.05,1710.93,20.38,543.36,399.2,113.66,435.08,51.62,455.45,805.83,479.18,826.04
Total Counts,1341.28,770.33,3761.01,529,1850.12,4277.32,50.96,1358.39,998,284.14,1087.71,129.05,1138.63,2014.58,1197.95,2065.11
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:34:05,,,,,,,,,,,,,,,,
Interval Count,69.11,44.07,26.55,0.13,61.21,66.96,0.21,0,0,5.55,46.63,1.61,27.84,52.76,47.32,72.05
Average m/min.,27.64,17.63,10.62,0.05,24.48,26.78,0.09,0,0,2.22,18.64,0.64,11.14,21.11,18.93,28.83
Distance,564.15,325.76,1515.03,211.65,764.53,1737.71,20.47,543.36,399.2,115.88,453.74,52.26,466.59,826.94,498.11,854.86
Total Counts,1410.38,814.39,3787.57,529.13,1911.33,4344.28,51.17,1358.39,998,289.7,1134.34,130.66,1166.47,2067.34,1245.26,2137.16
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:35:05,,,,,,,,,,,,,,,,
