poke,correct,pellet,datetime,segment
3,0,0,2018-10-01 18:41:14.049875,2
1,1,0,2018-10-01 18:41:23.626047,2
1,1,0,2018-10-01 18:42:01.563547,2
1,1,0,2018-10-01 18:42:25.655344,2
3,0,0,2018-10-01 18:42:42.271555,2
2,0,0,2018-10-01 18:42:50.846750,2
3,0,0,2018-10-01 18:43:08.230539,2
3,0,0,2018-10-01 18:43:13.435617,2
2,0,0,2018-10-01 18:43:18.574289,2
1,1,1,2018-10-01 18:43:23.178781,2
1,1,0,2018-10-01 18:43:24.313547,2
2,0,0,2018-10-01 18:43:47.570383,2
1,1,0,2018-10-01 18:44:22.337961,2
1,1,0,2018-10-01 18:44:41.791086,2
1,1,0,2018-10-01 18:44:52.467844,2
1,1,1,2018-10-01 18:44:58.173898,2
2,0,0,2018-10-01 18:45:06.715891,2
1,1,0,2018-10-01 18:45:16.258859,2
3,0,0,2018-10-01 18:45:20.863352,2
3,0,0,2018-10-01 18:45:20.963938,2
2,0,0,2018-10-01 18:45:22.498117,2
1,1,0,2018-10-01 18:45:31.240305,2
3,0,0,2018-10-01 18:45:38.081125,2
3,0,0,2018-10-01 18:45:39.548898,2
1,1,0,2018-10-01 18:45:43.252023,2
3,0,0,2018-10-01 18:45:46.355539,2
3,0,0,2018-10-01 18:45:47.522531,2
2,0,0,2018-10-01 18:45:52.528391,2
3,0,0,2018-10-01 18:45:58.433664,2
3,0,0,2018-10-01 18:45:59.635812,2
3,0,0,2018-10-01 18:46:05.807688,2
3,0,0,2018-10-01 18:46:09.612375,2
1,1,0,2018-10-01 18:46:10.679758,2
3,0,0,2018-10-01 18:46:15.618234,2
3,0,0,2018-10-01 18:46:17.919992,2
3,0,0,2018-10-01 18:46:22.458078,2
1,1,1,2018-10-01 18:46:24.627023,2
3,0,0,2018-10-01 18:46:28.764719,2
3,0,0,2018-10-01 18:46:30.766672,2
1,1,0,2018-10-01 18:47:20.983469,2
1,1,0,2018-10-01 18:47:25.622141,2
1,1,0,2018-10-01 18:47:33.729562,2
1,1,0,2018-10-01 18:47:52.614328,2
1,1,1,2018-10-01 18:47:57.020578,2
3,0,0,2018-10-01 18:48:00.657297,2
3,0,0,2018-10-01 18:48:03.258859,2
1,1,0,2018-10-01 18:48:09.264719,2
1,1,0,2018-10-01 18:48:09.665109,2
1,1,0,2018-10-01 18:48:45.934641,2
3,0,0,2018-10-01 18:49:50.667062,2
1,1,0,2018-10-01 18:49:51.768625,2
1,1,1,2018-10-01 18:49:53.069406,2
3,0,0,2018-10-01 18:50:20.329172,2
1,1,0,2018-10-01 18:50:21.897531,2
1,1,0,2018-10-01 18:50:44.686594,2
1,1,0,2018-10-01 18:51:27.797922,2
1,1,0,2018-10-01 18:51:32.501047,2
3,0,0,2018-10-01 18:51:49.686594,2
3,0,0,2018-10-01 18:51:54.022531,2
1,1,1,2018-10-01 18:52:03.266672,2
1,1,0,2018-10-01 18:52:04.534250,2
2,0,0,2018-10-01 18:53:55.110422,2
1,1,0,2018-10-01 18:54:25.108469,2
3,0,0,2018-10-01 18:54:27.010812,2
3,0,0,2018-10-01 18:54:33.915109,2
2,0,0,2018-10-01 18:54:35.751047,2
3,0,0,2018-10-01 18:54:39.522531,2
1,1,0,2018-10-01 18:55:21.731516,2
3,0,0,2018-10-01 18:55:24.333078,2
1,1,0,2018-10-01 18:55:33.643625,2
1,1,1,2018-10-01 18:57:05.635812,2
1,1,0,2018-10-01 18:57:40.303781,2
3,0,0,2018-10-01 18:58:44.700266,2
3,0,0,2018-10-01 18:59:13.129953,2
3,0,0,2018-10-01 18:59:17.532297,2
1,1,0,2018-10-01 18:59:34.149484,2
3,0,0,2018-10-01 18:59:37.920969,2
3,0,0,2018-10-01 18:59:40.155344,2
3,0,0,2018-10-01 18:59:41.991281,2
1,1,0,2018-10-01 19:00:03.178781,2
1,1,0,2018-10-01 19:00:07.649484,2
3,0,0,2018-10-01 19:00:25.934641,2
1,1,1,2018-10-01 19:00:38.815500,2
3,0,0,2018-10-01 19:02:10.940500,2
1,1,0,2018-10-01 19:03:20.475656,2
3,0,0,2018-10-01 19:03:25.815500,2
1,1,0,2018-10-01 19:04:49.231516,2
1,1,0,2018-10-01 19:05:55.163156,2
2,0,0,2018-10-01 19:06:37.674875,2
1,1,0,2018-10-01 19:06:41.210031,2
1,1,1,2018-10-01 19:09:05.153391,2
3,0,0,2018-10-01 19:09:21.870188,2
1,1,0,2018-10-01 19:09:40.290109,2
1,1,0,2018-10-01 19:10:40.616281,2
1,1,0,2018-10-01 19:11:26.596750,2
1,1,0,2018-10-01 19:12:39.001047,2
3,0,0,2018-10-01 19:12:50.313547,2
3,0,0,2018-10-01 19:12:59.088938,2
1,1,1,2018-10-01 19:13:20.575266,2
2,0,0,2018-10-01 19:14:26.442453,2
1,1,0,2018-10-01 19:15:08.083078,2
1,1,0,2018-10-01 19:15:19.461984,2
1,1,0,2018-10-01 19:15:55.131906,2
1,1,0,2018-10-01 19:16:52.821359,2
1,1,1,2018-10-01 19:17:04.934641,2
3,0,0,2018-10-01 19:17:24.686594,2
1,1,0,2018-10-01 19:18:15.971750,2
2,0,0,2018-10-01 19:23:14.237375,2
1,1,0,2018-10-01 19:23:22.577219,2
3,0,0,2018-10-01 19:24:39.422922,2
1,1,0,2018-10-01 19:25:00.610422,2
1,1,0,2018-10-01 19:25:13.389719,2
2,0,0,2018-10-01 19:25:58.501047,2
1,1,1,2018-10-01 19:26:21.557688,2
1,1,0,2018-10-01 19:26:30.098703,2
1,1,0,2018-10-01 19:33:11.700266,2
2,0,0,2018-10-01 19:34:07.090891,2
2,0,0,2018-10-01 19:34:59.208078,2
1,1,0,2018-10-01 19:35:07.516672,2
3,0,0,2018-10-01 19:35:15.991281,2
1,1,0,2018-10-01 19:35:52.194406,2
1,1,1,2018-10-01 19:35:55.864328,2
3,0,0,2018-10-01 19:36:01.069406,2
1,1,0,2018-10-01 19:40:30.506906,2
1,1,0,2018-10-01 19:40:31.006906,2
1,1,0,2018-10-01 19:40:48.323312,2
1,1,0,2018-10-01 19:41:08.577219,2
3,0,0,2018-10-01 19:41:25.227609,2
3,0,0,2018-10-01 19:42:00.696359,2
2,0,0,2018-10-01 19:42:01.096750,2
1,1,1,2018-10-01 19:42:22.551828,2
1,1,0,2018-10-01 19:43:18.473703,2
1,1,0,2018-10-01 19:43:21.311594,2
1,1,0,2018-10-01 19:43:25.047922,2
2,0,0,2018-10-01 19:43:57.547922,2
3,0,0,2018-10-01 19:44:16.532297,2
1,1,0,2018-10-01 19:44:26.475656,2
1,1,1,2018-10-01 19:44:32.014719,2
3,0,0,2018-10-01 19:44:38.754953,2
3,0,0,2018-10-01 19:44:47.129953,2
1,1,0,2018-10-01 19:46:28.930734,2
1,1,0,2018-10-01 19:47:07.602609,2
1,1,0,2018-10-01 19:48:14.903391,2
1,1,0,2018-10-01 19:48:19.676828,2
1,1,1,2018-10-01 19:48:19.842844,2
1,1,0,2018-10-01 19:48:20.475656,2
2,0,0,2018-10-01 19:48:33.823312,2
2,0,0,2018-10-01 19:49:35.184641,2
3,0,0,2018-10-01 19:50:00.977609,2
3,0,0,2018-10-01 19:50:10.485422,2
2,0,0,2018-10-01 19:50:10.987375,2
2,0,0,2018-10-01 19:50:11.954172,2
1,1,0,2018-10-01 19:50:53.395578,2
1,1,0,2018-10-01 19:51:01.536203,2
1,1,0,2018-10-01 19:52:16.145578,2
1,1,1,2018-10-01 19:52:34.262766,2
1,1,0,2018-10-01 19:52:34.663156,2
3,0,0,2018-10-01 19:53:31.788156,2
1,1,0,2018-10-01 19:53:55.577219,2
1,1,0,2018-10-01 19:53:57.647531,2
3,0,0,2018-10-01 19:54:16.766672,2
2,0,0,2018-10-01 19:54:17.233469,2
2,0,0,2018-10-01 19:54:18.368234,2
2,0,0,2018-10-01 19:59:00.483469,2
1,1,0,2018-10-01 20:00:00.842844,2
1,1,1,2018-10-01 20:00:06.415109,2
1,1,0,2018-10-01 20:00:20.362375,2
1,1,0,2018-10-01 20:01:02.838938,2
1,1,0,2018-10-01 20:01:19.254953,2
3,0,0,2018-10-01 20:01:32.501047,2
1,1,0,2018-10-01 20:01:44.379953,2
2,0,0,2018-10-01 20:02:28.624094,2
2,0,0,2018-10-01 20:03:11.801828,2
3,0,0,2018-10-01 20:03:41.530344,2
1,1,1,2018-10-01 20:03:48.403391,2
2,0,0,2018-10-01 20:04:04.520578,2
1,1,0,2018-10-01 20:04:09.057688,2
1,1,0,2018-10-01 20:05:23.633859,2
