poke,correct,pellet,datetime,segment
3,0,0,2018-10-01 19:52:20.415109,2
3,0,0,2018-10-01 19:54:34.651438,2
2,0,0,2018-10-01 19:54:43.225656,2
1,1,0,2018-10-01 19:54:59.708078,2
1,1,0,2018-10-01 19:55:11.053781,2
1,1,0,2018-10-01 19:55:11.821359,2
3,0,0,2018-10-01 19:55:48.725656,2
2,0,0,2018-10-01 19:56:57.960031,2
1,1,0,2018-10-01 19:57:03.299875,2
1,1,1,2018-10-01 19:57:04.934641,2
1,1,0,2018-10-01 19:57:34.196359,2
1,1,0,2018-10-01 19:57:42.704172,2
1,1,0,2018-10-01 19:57:48.010812,2
1,1,0,2018-10-01 19:57:52.047922,2
2,0,0,2018-10-01 19:57:53.315500,2
2,0,0,2018-10-01 19:58:17.006906,2
1,1,1,2018-10-01 19:58:17.874094,2
1,1,0,2018-10-01 19:58:40.530344,2
3,0,0,2018-10-01 19:59:05.588938,2
1,1,0,2018-10-01 19:59:11.661203,2
2,0,0,2018-10-01 19:59:12.829172,2
1,1,0,2018-10-01 19:59:20.469797,2
2,0,0,2018-10-01 19:59:21.838938,2
2,0,0,2018-10-01 19:59:25.008859,2
1,1,0,2018-10-01 19:59:27.176828,2
1,1,1,2018-10-01 19:59:35.985422,2
1,1,0,2018-10-01 19:59:38.354562,2
2,0,0,2018-10-01 20:00:09.217844,2
1,1,0,2018-10-01 20:00:27.602609,2
2,0,0,2018-10-01 20:00:41.284250,2
1,1,0,2018-10-01 20:00:47.155344,2
1,1,0,2018-10-01 20:00:48.024484,2
1,1,1,2018-10-01 20:00:53.428781,2
1,1,0,2018-10-01 20:00:54.596750,2
1,1,0,2018-10-01 20:01:17.520578,2
3,0,0,2018-10-01 20:01:52.422922,2
1,1,0,2018-10-01 20:02:02.665109,2
1,1,0,2018-10-01 20:02:03.499094,2
1,1,1,2018-10-01 20:02:25.487375,2
1,1,0,2018-10-01 20:02:27.256906,2
1,1,0,2018-10-01 20:02:50.178781,2
3,0,0,2018-10-01 20:03:07.430734,2
1,1,0,2018-10-01 20:03:15.971750,2
1,1,0,2018-10-01 20:03:18.641672,2
1,1,1,2018-10-01 20:03:22.311594,2
2,0,0,2018-10-01 20:03:23.612375,2
1,1,0,2018-10-01 20:04:14.897531,2
1,1,0,2018-10-01 20:04:26.208078,2
1,1,0,2018-10-01 20:04:28.678781,2
1,1,0,2018-10-01 20:04:38.221750,2
3,0,0,2018-10-01 20:05:01.544016,2
1,1,1,2018-10-01 20:05:17.493234,2
3,0,0,2018-10-01 20:05:23.231516,2
3,0,0,2018-10-01 20:06:15.417062,2
