Test	Animal	Treatment	Code	Stage	Trial	Apparatus	Segment of test	Duration	Distance	Mean speed	Line crossings	Max speed	A : entries	A : time	A : distance	A : average speed	A : mean visit	A : mean distance to border	A : time getting closer to zone	A : time getting further from zone	B : entries	B : time	B : distance	B : average speed	B : mean visit	B : mean distance to border	B : time getting closer to zone	B : time getting further from zone	C : entries	C : time	C : distance	C : average speed	C : mean visit	C : mean distance to border	C : time getting closer to zone	C : time getting further from zone	A0 : entries	A0 : time	A0 : mean distance to border	A0 : time getting closer to zone	A0 : time getting further from zone	Center : entries	Center : time	Center : time getting closer to zone	Center : time getting further from zone	Group
4	4	A	A	First stage	1	Y Maze Wolff	53 - 54 secs.	1.0	0.025	0.025	0	0.070	0	0.0	0.000				0.8	0.0	0	0.0	0.000				0.0	0.9	0	0.0	0.000				0.9	0.0	0	0.0		0.6	0.0	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	54 - 55 secs.	1.0	0.047	0.047	0	0.077	0	0.0	0.000				0.7	0.2	0	0.0	0.000				0.1	0.8	0	0.0	0.000				0.2	0.6	0	0.0		0.7	0.2	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	55 - 56 secs.	1.0	0.000	0.000	0	0.049	0	0.0	0.000				0.2	0.8	0	0.0	0.000				0.6	0.4	0	0.0	0.000				0.9	0.0	0	0.0		0.2	0.7	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	56 - 57 secs.	1.0	0.024	0.024	0	0.055	0	0.0	0.000				0.5	0.2	0	0.0	0.000				0.2	0.5	0	0.0	0.000				0.4	0.3	0	0.0		0.3	0.2	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	57 - 58 secs.	1.0	0.000	0.000	0	0.041	0	0.0	0.000				0.3	0.7	0	0.0	0.000				0.4	0.5	0	0.0	0.000				0.6	0.4	0	0.0		0.3	0.7	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	58 - 59 secs.	1.0	0.000	0.000	0	0.041	0	0.0	0.000				0.0	0.2	0	0.0	0.000				0.0	0.6	0	0.0	0.000				0.6	0.0	0	0.0		0.0	0.2	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	59 - 60 secs.	1.0	0.025	0.025	0	0.034	0	0.0	0.000				0.0	0.6	0	0.0	0.000				0.2	0.6	0	0.0	0.000				0.6	0.2	0	0.0		0.0	0.6	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	60 - 61 secs.	1.0	0.051	0.051	2	0.119	0	0.0	0.000				0.4	0.3	0	0.0	0.000				0.8	0.0	1	0.2	0.000	0.216	0.2	0.000	0.0	0.7	0	0.0		0.4	0.3	1	0.8	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	61 - 62 secs.	1.0	0.000	0.000	0	0.107	0	0.0	0.000				0.5	0.4	0	0.0	0.000				0.4	0.5	0	0.0	0.000				0.5	0.4	0	0.0		0.5	0.4	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	62 - 63 secs.	1.0	0.000	0.000	0	0.089	0	0.0	0.000				0.3	0.5	0	0.0	0.000				0.5	0.3	0	0.0	0.000				0.4	0.4	0	0.0		0.3	0.5	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	63 - 64 secs.	1.0	0.000	0.000	0	0.045	0	0.0	0.000				0.2	0.2	0	0.0	0.000				0.5	0.2	0	0.0	0.000				0.1	0.6	0	0.0		0.2	0.2	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	64 - 65 secs.	1.0	0.000	0.000	0	0.032	0	0.0	0.000				0.5	0.2	0	0.0	0.000				0.1	0.6	0	0.0	0.000				0.5	0.2	0	0.0		0.5	0.2	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	65 - 66 secs.	1.0	0.027	0.027	0	0.073	0	0.0	0.000				0.4	0.2	0	0.0	0.000				0.4	0.6	0	0.0	0.000				0.3	0.7	0	0.0		0.4	0.2	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	66 - 67 secs.	1.0	0.026	0.026	1	0.049	1	0.2	0.000	0.154	0.2	0.004	0.7	0.0	0	0.0	0.000				0.0	0.8	0	0.0	0.000				0.0	0.9	0	0.0		0.9	0.0	0	0.8	0.0	0.1	Sham
4	4	A	A	First stage	1	Y Maze Wolff	67 - 68 secs.	1.0	0.000	0.000	2	0.052	1	0.9	0.000	0.026	0.9	0.010	0.0	0.0	0	0.0	0.000				0.2	0.5	0	0.0	0.000				0.4	0.3	0	0.0		0.4	0.3	1	0.1	0.2	0.3	Sham
4	4	A	A	First stage	1	Y Maze Wolff	68 - 69 secs.	1.0	0.000	0.000	1	0.041	0	0.8	0.000	0.000	0.8	0.003	0.0	0.2	0	0.0	0.000				0.6	0.1	0	0.0	0.000				0.7	0.0	0	0.0		0.0	0.6	1	0.2	0.3	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	69 - 70 secs.	1.0	0.025	0.025	0	0.046	0	0.0	0.000				0.1	0.4	0	0.0	0.000				0.3	0.4	0	0.0	0.000				0.6	0.2	0	0.0		0.1	0.4	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	70 - 71 secs.	1.0	0.026	0.026	0	0.046	0	0.0	0.000				0.1	0.8	0	0.0	0.000				0.4	0.6	0	0.0	0.000				0.8	0.1	0	0.0		0.1	0.8	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	71 - 72 secs.	1.0	0.000	0.000	0	0.042	0	0.0	0.000				0.2	0.6	0	0.0	0.000				0.4	0.3	0	0.0	0.000				0.7	0.2	0	0.0		0.2	0.6	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	72 - 73 secs.	1.0	0.000	0.000	0	0.045	0	0.0	0.000				0.3	0.3	0	0.0	0.000				0.1	0.4	0	0.0	0.000				0.4	0.3	0	0.0		0.3	0.3	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	73 - 74 secs.	1.0	0.000	0.000	0	0.092	0	0.0	0.000				0.1	0.1	0	0.0	0.000				0.2	0.5	0	0.0	0.000				0.5	0.2	0	0.0		0.1	0.1	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	74 - 75 secs.	1.0	0.000	0.000	0	0.067	0	0.0	0.000				0.2	0.7	0	0.0	0.000				0.2	0.5	0	0.0	0.000				0.7	0.2	0	0.0		0.2	0.7	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	75 - 76 secs.	1.0	0.000	0.000	0	0.077	0	0.0	0.000				0.2	0.5	0	0.0	0.000				0.7	0.0	0	0.0	0.000				0.4	0.3	0	0.0		0.2	0.5	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	76 - 77 secs.	1.0	0.081	0.081	1	0.114	0	0.0	0.000				0.1	0.7	1	0.1	0.000	0.511	0.1	0.021	0.5	0.1	0	0.0	0.000				0.1	0.8	0	0.0		0.1	0.7	0	0.9	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	77 - 78 secs.	1.0	0.095	0.095	0	0.145	0	0.0	0.000				0.0	1.0	0	1.0	0.095	0.119	1.0	0.029	0.0	0.0	0	0.0	0.000				0.0	1.0	0	0.0		0.0	1.0	0	0.0	0.0	1.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	78 - 79 secs.	1.0	0.120	0.120	0	0.144	0	0.0	0.000				0.0	1.0	0	1.0	0.120	0.129	1.0	0.037	0.0	0.0	0	0.0	0.000				0.0	1.0	0	0.0		0.0	1.0	0	0.0	0.0	1.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	79 - 80 secs.	1.0	0.032	0.032	0	0.139	0	0.0	0.000				0.1	0.4	0	1.0	0.032	0.055	1.0	0.039	0.0	0.0	0	0.0	0.000				0.1	0.4	0	0.0		0.3	0.2	0	0.0	0.1	0.4	Sham
4	4	A	A	First stage	1	Y Maze Wolff	80 - 81 secs.	1.0	0.000	0.000	0	0.057	0	0.0	0.000				0.7	0.2	0	1.0	0.000	0.038	1.0	0.035	0.0	0.0	0	0.0	0.000				0.7	0.2	0	0.0		0.6	0.4	0	0.0	0.7	0.2	Sham
4	4	A	A	First stage	1	Y Maze Wolff	81 - 82 secs.	1.0	0.023	0.023	0	0.079	0	0.0	0.000				0.1	0.6	0	1.0	0.023	0.101	1.0	0.038	0.0	0.0	0	0.0	0.000				0.1	0.6	0	0.0		0.1	0.6	0	0.0	0.1	0.6	Sham
4	4	A	A	First stage	1	Y Maze Wolff	82 - 83 secs.	1.0	0.027	0.027	0	0.043	0	0.0	0.000				0.1	0.8	0	1.0	0.027	0.000	1.0	0.034	0.0	0.0	0	0.0	0.000				0.1	0.8	0	0.0		0.1	0.8	0	0.0	0.1	0.8	Sham
4	4	A	A	First stage	1	Y Maze Wolff	83 - 84 secs.	1.0	0.023	0.023	0	0.081	0	0.0	0.000				0.6	0.1	0	1.0	0.023	0.066	1.0	0.031	0.0	0.0	0	0.0	0.000				0.6	0.1	0	0.0		0.6	0.1	0	0.0	0.6	0.1	Sham
4	4	A	A	First stage	1	Y Maze Wolff	84 - 85 secs.	1.0	0.100	0.100	0	0.140	0	0.0	0.000				1.0	0.0	0	1.0	0.100	0.125	1.0	0.032	0.0	0.0	0	0.0	0.000				1.0	0.0	0	0.0		1.0	0.0	0	0.0	1.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	85 - 86 secs.	1.0	0.031	0.031	0	0.054	0	0.0	0.000				0.6	0.2	0	1.0	0.031	0.065	1.0	0.026	0.0	0.0	0	0.0	0.000				0.6	0.2	0	0.0		0.6	0.2	0	0.0	0.6	0.2	Sham
4	4	A	A	First stage	1	Y Maze Wolff	86 - 87 secs.	1.0	0.031	0.031	0	0.106	0	0.0	0.000				0.5	0.4	0	1.0	0.031	0.061	1.0	0.037	0.0	0.0	0	0.0	0.000				0.5	0.4	0	0.0		0.7	0.2	0	0.0	0.5	0.4	Sham
4	4	A	A	First stage	1	Y Maze Wolff	87 - 88 secs.	1.0	0.106	0.106	0	0.160	0	0.0	0.000				0.8	0.1	0	1.0	0.106	0.128	1.0	0.027	0.0	0.0	0	0.0	0.000				0.9	0.0	0	0.0		0.8	0.1	0	0.0	0.8	0.1	Sham
4	4	A	A	First stage	1	Y Maze Wolff	88 - 89 secs.	1.0	0.089	0.089	1	0.102	0	0.0	0.000				0.9	0.0	0	0.4	0.029	0.000	0.4	0.014	0.0	0.5	0	0.0	0.000				0.9	0.0	0	0.0		0.9	0.0	1	0.6	0.3	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	89 - 90 secs.	1.0	0.024	0.024	0	0.065	0	0.0	0.000				0.8	0.0	0	0.0	0.000				0.2	0.6	0	0.0	0.000				0.1	0.7	0	0.0		0.8	0.0	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	90 - 91 secs.	1.0	0.053	0.053	1	0.062	1	0.6	0.030	0.095	0.6	0.014	0.2	0.0	0	0.0	0.000				0.1	0.8	0	0.0	0.000				0.1	0.8	0	0.0		0.9	0.0	0	0.4	0.0	0.6	Sham
4	4	A	A	First stage	1	Y Maze Wolff	91 - 92 secs.	1.0	0.109	0.109	0	0.121	0	1.0	0.109	0.138	1.0	0.031	0.0	0.0	0	0.0	0.000				0.0	0.9	0	0.0	0.000				0.0	0.9	0	0.0		0.9	0.0	0	0.0	0.0	0.9	Sham
4	4	A	A	First stage	1	Y Maze Wolff	92 - 93 secs.	1.0	0.115	0.115	0	0.144	0	1.0	0.115	0.134	1.0	0.035	0.0	0.0	0	0.0	0.000				0.0	1.0	0	0.0	0.000				0.0	1.0	0	0.0		1.0	0.0	0	0.0	0.0	1.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	93 - 94 secs.	1.0	0.029	0.029	0	0.117	0	1.0	0.029	0.000	1.0	0.031	0.0	0.0	0	0.0	0.000				0.1	0.6	0	0.0	0.000				0.2	0.4	0	0.0		0.4	0.1	0	0.0	0.2	0.4	Sham
4	4	A	A	First stage	1	Y Maze Wolff	94 - 95 secs.	1.0	0.000	0.000	0	0.025	0	1.0	0.000	0.000	1.0	0.032	0.0	0.0	0	0.0	0.000				0.4	0.4	0	0.0	0.000				0.5	0.2	0	0.0		0.2	0.4	0	0.0	0.4	0.2	Sham
4	4	A	A	First stage	1	Y Maze Wolff	95 - 96 secs.	1.0	0.000	0.000	0	0.016	0	1.0	0.000	0.000	1.0	0.033	0.0	0.0	0	0.0	0.000				0.4	0.3	0	0.0	0.000				0.2	0.5	0	0.0		0.3	0.2	0	0.0	0.2	0.3	Sham
4	4	A	A	First stage	1	Y Maze Wolff	96 - 97 secs.	1.0	0.000	0.000	0	0.031	0	1.0	0.000	0.000	1.0	0.032	0.0	0.0	0	0.0	0.000				0.5	0.4	0	0.0	0.000				0.3	0.5	0	0.0		0.4	0.3	0	0.0	0.3	0.4	Sham
4	4	A	A	First stage	1	Y Maze Wolff	97 - 98 secs.	1.0	0.000	0.000	0	0.017	0	1.0	0.000	0.000	1.0	0.026	0.0	0.0	0	0.0	0.000				0.1	0.4	0	0.0	0.000				0.2	0.3	0	0.0		0.3	0.1	0	0.0	0.1	0.3	Sham
4	4	A	A	First stage	1	Y Maze Wolff	98 - 99 secs.	1.0	0.023	0.023	0	0.069	0	1.0	0.023	0.000	1.0	0.034	0.0	0.0	0	0.0	0.000				0.6	0.1	0	0.0	0.000				0.3	0.4	0	0.0		0.1	0.3	0	0.0	0.3	0.2	Sham
4	4	A	A	First stage	1	Y Maze Wolff	99 - 100 secs.	1.0	0.090	0.090	0	0.143	0	1.0	0.090	0.186	1.0	0.030	0.0	0.0	0	0.0	0.000				1.0	0.0	0	0.0	0.000				1.0	0.0	0	0.0		0.0	1.0	0	0.0	1.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	100 - 101 secs.	1.0	0.118	0.118	0	0.161	0	1.0	0.118	0.087	1.0	0.027	0.0	0.0	0	0.0	0.000				0.9	0.1	0	0.0	0.000				0.7	0.2	0	0.0		0.1	0.7	0	0.0	0.7	0.1	Sham
4	4	A	A	First stage	1	Y Maze Wolff	101 - 102 secs.	1.0	0.000	0.000	0	0.040	0	1.0	0.000	0.000	1.0	0.025	0.0	0.0	0	0.0	0.000				0.6	0.3	0	0.0	0.000				0.7	0.3	0	0.0		0.3	0.7	0	0.0	0.7	0.3	Sham
4	4	A	A	First stage	1	Y Maze Wolff	102 - 103 secs.	1.0	0.085	0.085	1	0.127	0	0.6	0.027	0.037	0.6	0.025	0.0	0.3	0	0.0	0.000				0.7	0.3	0	0.0	0.000				0.8	0.2	0	0.0		0.2	0.8	1	0.4	0.4	0.2	Sham
4	4	A	A	First stage	1	Y Maze Wolff	103 - 104 secs.	1.0	0.000	0.000	0	0.094	0	0.0	0.000				0.2	0.5	0	0.0	0.000				0.1	0.6	0	0.0	0.000				0.6	0.2	0	0.0		0.2	0.5	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	104 - 105 secs.	1.0	0.024	0.024	0	0.028	0	0.0	0.000				0.7	0.0	0	0.0	0.000				0.6	0.4	0	0.0	0.000				0.2	0.7	0	0.0		0.7	0.0	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	105 - 106 secs.	1.0	0.026	0.026	0	0.040	0	0.0	0.000				0.8	0.1	0	0.0	0.000				0.6	0.2	0	0.0	0.000				0.1	0.8	0	0.0		0.7	0.1	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	106 - 107 secs.	1.0	0.025	0.025	0	0.050	0	0.0	0.000				0.6	0.0	0	0.0	0.000				0.0	0.8	0	0.0	0.000				0.3	0.6	0	0.0		0.6	0.0	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	107 - 108 secs.	1.0	0.000	0.000	0	0.062	0	0.0	0.000				0.2	0.5	0	0.0	0.000				0.7	0.2	0	0.0	0.000				0.4	0.5	0	0.0		0.2	0.5	0	1.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	108 - 109 secs.	1.0	0.125	0.125	1	0.180	0	0.0	0.000				0.0	1.0	1	0.2	0.046	0.475	0.2	0.015	0.7	0.0	0	0.0	0.000				0.3	0.7	0	0.0		0.0	0.9	0	0.9	0.0	0.1	Sham
4	4	A	A	First stage	1	Y Maze Wolff	109 - 110 secs.	1.0	0.104	0.104	0	0.202	0	0.0	0.000				0.2	0.7	0	1.0	0.104	0.105	1.0	0.034	0.0	0.0	0	0.0	0.000				0.2	0.7	0	0.0		0.2	0.7	0	0.0	0.2	0.7	Sham
4	4	A	A	First stage	1	Y Maze Wolff	110 - 111 secs.	1.0	0.057	0.057	0	0.156	0	0.0	0.000				0.4	0.6	0	1.0	0.057	0.060	1.0	0.038	0.0	0.0	0	0.0	0.000				0.4	0.6	0	0.0		0.4	0.6	0	0.0	0.4	0.6	Sham
4	4	A	A	First stage	1	Y Maze Wolff	111 - 112 secs.	1.0	0.024	0.024	0	0.145	0	0.0	0.000				0.8	0.2	0	1.0	0.024	0.123	1.0	0.040	0.0	0.0	0	0.0	0.000				0.8	0.2	0	0.0		0.8	0.2	0	0.0	0.8	0.2	Sham
4	4	A	A	First stage	1	Y Maze Wolff	112 - 113 secs.	1.0	0.030	0.030	0	0.073	0	0.0	0.000				0.8	0.1	0	1.0	0.030	0.073	1.0	0.038	0.0	0.0	0	0.0	0.000				0.7	0.2	0	0.0		0.8	0.1	0	0.0	0.7	0.2	Sham
4	4	A	A	First stage	1	Y Maze Wolff	113 - 114 secs.	1.0	0.097	0.097	0	0.173	0	0.0	0.000				1.0	0.0	0	1.0	0.097	0.084	1.0	0.031	0.0	0.0	0	0.0	0.000				0.6	0.3	0	0.0		1.0	0.0	0	0.0	0.9	0.1	Sham
4	4	A	A	First stage	1	Y Maze Wolff	114 - 115 secs.	1.0	0.063	0.063	0	0.116	0	0.0	0.000				0.0	0.9	0	1.0	0.063	0.000	1.0	0.025	0.0	0.0	0	0.0	0.000				0.1	0.8	0	0.0		0.0	0.9	0	0.0	0.0	0.9	Sham
4	4	A	A	First stage	1	Y Maze Wolff	115 - 116 secs.	1.0	0.000	0.000	0	0.099	0	0.0	0.000				0.7	0.1	0	1.0	0.000	0.000	1.0	0.024	0.0	0.0	0	0.0	0.000				0.7	0.1	0	0.0		0.6	0.3	0	0.0	0.7	0.1	Sham
4	4	A	A	First stage	1	Y Maze Wolff	116 - 117 secs.	1.0	0.055	0.055	0	0.117	0	0.0	0.000				0.0	1.0	0	1.0	0.055	0.190	1.0	0.027	0.0	0.0	0	0.0	0.000				0.1	0.9	0	0.0		0.0	1.0	0	0.0	0.1	0.9	Sham
4	4	A	A	First stage	1	Y Maze Wolff	117 - 118 secs.	1.0	0.044	0.044	0	0.152	0	0.0	0.000				0.5	0.3	0	1.0	0.044	0.052	1.0	0.027	0.0	0.0	0	0.0	0.000				0.5	0.3	0	0.0		0.2	0.6	0	0.0	0.5	0.3	Sham
4	4	A	A	First stage	1	Y Maze Wolff	118 - 119 secs.	1.0	0.101	0.101	0	0.145	0	0.0	0.000				0.1	0.9	0	1.0	0.101	0.119	1.0	0.037	0.0	0.0	0	0.0	0.000				0.1	0.9	0	0.0		0.1	0.9	0	0.0	0.1	0.9	Sham
4	4	A	A	First stage	1	Y Maze Wolff	119 - 120 secs.	1.0	0.000	0.000	0	0.060	0	0.0	0.000				0.4	0.5	0	1.0	0.000	0.046	1.0	0.041	0.0	0.0	0	0.0	0.000				0.4	0.5	0	0.0		0.4	0.5	0	0.0	0.4	0.5	Sham
4	4	A	A	First stage	1	Y Maze Wolff	120 - 121 secs.	1.0	0.024	0.024	0	0.053	0	0.0	0.000				0.4	0.5	0	1.0	0.024	0.025	1.0	0.035	0.0	0.0	0	0.0	0.000				0.4	0.5	0	0.0		0.2	0.6	0	0.0	0.4	0.5	Sham
4	4	A	A	First stage	1	Y Maze Wolff	121 - 122 secs.	1.0	0.031	0.031	0	0.080	0	0.0	0.000				0.8	0.1	0	1.0	0.031	0.000	1.0	0.039	0.0	0.0	0	0.0	0.000				0.8	0.1	0	0.0		0.7	0.2	0	0.0	0.8	0.1	Sham
4	4	A	A	First stage	1	Y Maze Wolff	122 - 123 secs.	1.0	0.053	0.053	0	0.078	0	0.0	0.000				0.7	0.2	0	1.0	0.053	0.000	1.0	0.041	0.0	0.0	0	0.0	0.000				0.7	0.2	0	0.0		0.7	0.2	0	0.0	0.7	0.2	Sham
4	4	A	A	First stage	1	Y Maze Wolff	123 - 124 secs.	1.0	0.000	0.000	0	0.046	0	0.0	0.000				0.0	0.8	0	1.0	0.000	0.161	1.0	0.037	0.0	0.0	0	0.0	0.000				0.0	0.8	0	0.0		0.1	0.7	0	0.0	0.0	0.8	Sham
4	4	A	A	First stage	1	Y Maze Wolff	124 - 125 secs.	1.0	0.023	0.023	0	0.043	0	0.0	0.000				0.1	0.7	0	1.0	0.023	0.059	1.0	0.039	0.0	0.0	0	0.0	0.000				0.1	0.7	0	0.0		0.2	0.6	0	0.0	0.1	0.7	Sham
4	4	A	A	First stage	1	Y Maze Wolff	125 - 126 secs.	1.0	0.000	0.000	0	0.039	0	0.0	0.000				0.5	0.0	0	1.0	0.000	0.047	1.0	0.037	0.0	0.0	0	0.0	0.000				0.5	0.0	0	0.0		0.5	0.0	0	0.0	0.5	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	126 - 127 secs.	1.0	0.000	0.000	0	0.020	0	0.0	0.000				0.3	0.2	0	1.0	0.000	0.024	1.0	0.036	0.0	0.0	0	0.0	0.000				0.3	0.2	0	0.0		0.3	0.2	0	0.0	0.3	0.2	Sham
4	4	A	A	First stage	1	Y Maze Wolff	127 - 128 secs.	1.0	0.000	0.000	0	0.007	0	0.0	0.000				0.0	0.1	0	1.0	0.000	0.000	1.0	0.035	0.0	0.0	0	0.0	0.000				0.0	0.1	0	0.0		0.0	0.1	0	0.0	0.0	0.1	Sham
4	4	A	A	First stage	1	Y Maze Wolff	128 - 129 secs.	1.0	0.000	0.000	0	0.000	0	0.0	0.000				0.0	0.0	0	1.0	0.000	0.000	1.0	0.035	0.0	0.0	0	0.0	0.000				0.0	0.0	0	0.0		0.0	0.0	0	0.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	129 - 130 secs.	1.0	0.000	0.000	0	0.000	0	0.0	0.000				0.0	0.0	0	1.0	0.000	0.000	1.0	0.035	0.0	0.0	0	0.0	0.000				0.0	0.0	0	0.0		0.0	0.0	0	0.0	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	130 - 131 secs.	1.0	0.000	0.000	0	0.006	0	0.0	0.000				0.1	0.0	0	1.0	0.000	0.000	1.0	0.035	0.0	0.0	0	0.0	0.000				0.1	0.0	0	0.0		0.1	0.0	0	0.0	0.1	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	131 - 132 secs.	1.0	0.000	0.000	0	0.016	0	0.0	0.000				0.2	0.4	0	1.0	0.000	0.000	1.0	0.034	0.0	0.0	0	0.0	0.000				0.2	0.4	0	0.0		0.3	0.2	0	0.0	0.2	0.4	Sham
4	4	A	A	First stage	1	Y Maze Wolff	132 - 133 secs.	1.0	0.000	0.000	0	0.016	0	0.0	0.000				0.3	0.3	0	1.0	0.000	0.000	1.0	0.034	0.0	0.0	0	0.0	0.000				0.3	0.3	0	0.0		0.3	0.3	0	0.0	0.3	0.3	Sham
4	4	A	A	First stage	1	Y Maze Wolff	133 - 134 secs.	1.0	0.000	0.000	0	0.049	0	0.0	0.000				0.5	0.1	0	1.0	0.000	0.030	1.0	0.036	0.0	0.0	0	0.0	0.000				0.5	0.1	0	0.0		0.4	0.3	0	0.0	0.5	0.1	Sham
4	4	A	A	First stage	1	Y Maze Wolff	134 - 135 secs.	1.0	0.191	0.191	0	0.220	0	0.0	0.000				0.9	0.0	0	1.0	0.191	0.190	1.0	0.031	0.0	0.0	0	0.0	0.000				0.9	0.0	0	0.0		0.9	0.0	0	0.0	0.9	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	135 - 136 secs.	1.0	0.054	0.054	0	0.228	0	0.0	0.000				0.7	0.0	0	1.0	0.054	0.028	1.0	0.023	0.0	0.0	0	0.0	0.000				0.7	0.0	0	0.0		0.7	0.0	0	0.0	0.7	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	136 - 137 secs.	1.0	0.000	0.000	0	0.022	0	0.0	0.000				0.4	0.3	0	1.0	0.000	0.000	1.0	0.016	0.0	0.0	0	0.0	0.000				0.4	0.4	0	0.0		0.4	0.3	0	0.0	0.6	0.2	Sham
4	4	A	A	First stage	1	Y Maze Wolff	137 - 138 secs.	1.0	0.078	0.078	1	0.134	0	0.0	0.000				0.9	0.0	0	0.1	0.028	0.000	0.1	0.017	0.0	0.8	0	0.0	0.000				0.5	0.2	0	0.0		0.9	0.0	1	0.9	0.0	0.0	Sham
4	4	A	A	First stage	1	Y Maze Wolff	138 - 139 secs.	1.0	0.051	0.051	1	0.075	1	0.2	0.026	0.463	0.2	0.006	0.6	0.0	0	0.0	0.000				0.0	1.0	0	0.0	0.000				0.3	0.6	0	0.0		0.9	0.0	0	0.8	0.0	0.1	Sham
4	4	A	A	First stage	1	Y Maze Wolff	139 - 140 secs.	1.0	0.131	0.131	0	0.170	0	1.0	0.131	0.157	1.0	0.029	0.0	0.0	0	0.0	0.000				0.0	0.9	0	0.0	0.000				0.0	0.9	0	0.0		0.9	0.0	0	0.0	0.0	0.9	Sham
4	4	A	A	First stage	1	Y Maze Wolff	140 - 141 secs.	1.0	0.032	0.032	0	0.147	0	1.0	0.032	0.034	1.0	0.033	0.0	0.0	0	0.0	0.000				0.5	0.5	0	0.0	0.000				0.4	0.6	0	0.0		0.5	0.4	0	0.0	0.4	0.5	Sham
4	4	A	A	First stage	1	Y Maze Wolff	141 - 142 secs.	1.0	0.068	0.068	0	0.113	0	1.0	0.068	0.060	1.0	0.033	0.0	0.0	0	0.0	0.000				0.0	0.9	0	0.0	0.000				0.0	0.9	0	0.0		0.9	0.0	0	0.0	0.0	0.9	Sham
4	4	A	A	First stage	1	Y Maze Wolff	142 - 143 secs.	1.0	0.024	0.024	0	0.069	0	1.0	0.024	0.000	1.0	0.033	0.0	0.0	0	0.0	0.000				0.5	0.5	0	0.0	0.000				0.6	0.4	0	0.0		0.4	0.6	0	0.0	0.6	0.4	Sham
4	4	A	A	First stage	1	Y Maze Wolff	143 - 144 secs.	1.0	0.045	0.045	1	0.096	0	0.3	0.023	0.000	0.3	0.018	0.0	0.5	0	0.0	0.000				0.0	0.8	0	0.0	0.000				0.0	0.8	1	0.7	0.018	0.2	0.0	0	0.0	0.0	0.8	Sham
4	4	A	A	First stage	1	Y Maze Wolff	144 - 145 secs.	1.0	0.025	0.025	0	0.043	0	0.0	0.000				0.4	0.4	0	0.0	0.000				0.6	0.4	0	0.0	0.000				0.4	0.6	0	1.0	0.028	0.0	0.0	0	0.0	0.4	0.5	Sham
4	4	A	A	First stage	1	Y Maze Wolff	145 - 146 secs.	1.0	0.000	0.000	0	0.037	0	0.0	0.000				0.7	0.0	0	0.0	0.000				0.8	0.1	0	0.0	0.000				0.8	0.1	0	1.0	0.026	0.0	0.0	0	0.0	0.7	0.0	Sham
