Test	Animal	Treatment	Code	Apparatus	Time	Animal notes	Segment of test	WholeArena : time	WholeArena : distance	WholeArena : average speed	WholeArena : time mobile	WholeArena : time immobile	WholeArena : immobile episodes	Edge10cm : time	Edge10cm : distance	Edge10cm : time mobile	Edge10cm : time immobile	Edge10cm : immobile episodes	Edge10cm : freezing episodes	Edge10cm : time freezing	Center30cm : time	Center30cm : distance	Center30cm : time mobile	Center30cm : time immobile	Center30cm : freezing episodes	Center30cm : time freezing	ID	DOB	Group
10	11	A	A	Field2	15:41		850 - 855 secs.	5.0	0.189	0.045	5.0	0.0	0	5.0	0.189	5.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		855 - 860 secs.	5.0	0.026	0.029	0.7	4.3	1	5.0	0.026	0.7	4.3	1	2	0.4	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		860 - 865 secs.	5.0	0.000	0.012	0.0	5.0	0	5.0	0.000	0.0	5.0	0	1	4.2	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		865 - 870 secs.	5.0	0.287	0.068	1.5	3.5	1	4.1	0.092	0.7	3.5	1	2	1.7	0.9	0.195	0.9	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		870 - 875 secs.	5.0	0.155	0.062	3.6	1.4	0	4.8	0.122	3.3	1.4	0	2	1.2	0.3	0.033	0.3	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		875 - 880 secs.	5.0	0.089	0.031	0.6	4.4	1	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.089	0.6	4.4	2	0.8	11		sham
10	11	A	A	Field2	15:41		880 - 885 secs.	5.0	0.019	0.014	0.1	4.9	1	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.019	0.1	4.9	1	0.6	11		sham
10	11	A	A	Field2	15:41		885 - 890 secs.	5.0	0.000	0.006	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	3	1.5	11		sham
10	11	A	A	Field2	15:41		890 - 895 secs.	5.0	0.050	0.014	0.7	4.4	1	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.050	0.7	4.4	2	1.9	11		sham
10	11	A	A	Field2	15:41		895 - 900 secs.	5.0	0.000	0.005	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	2	4.2	11		sham
10	11	A	A	Field2	15:41		900 - 905 secs.	5.0	0.000	0.013	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	3	2.8	11		sham
10	11	A	A	Field2	15:41		905 - 910 secs.	5.0	0.000	0.000	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	0	5.0	11		sham
10	11	A	A	Field2	15:41		910 - 915 secs.	5.0	0.000	0.000	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	0	5.0	11		sham
10	11	A	A	Field2	15:41		915 - 920 secs.	5.0	0.000	0.000	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	0	5.0	11		sham
10	11	A	A	Field2	15:41		920 - 925 secs.	5.0	0.000	0.004	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	3	3.6	11		sham
10	11	A	A	Field2	15:41		925 - 930 secs.	5.0	0.000	0.000	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	2	4.6	11		sham
10	11	A	A	Field2	15:41		930 - 935 secs.	5.0	0.000	0.004	0.0	5.0	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.000	0.0	5.0	5	4.5	11		sham
10	11	A	A	Field2	15:41		935 - 940 secs.	5.0	0.020	0.015	0.3	4.7	0	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.020	0.3	4.7	3	2.8	11		sham
10	11	A	A	Field2	15:41		940 - 945 secs.	5.0	0.287	0.065	3.9	1.1	1	4.2	0.146	3.1	1.1	1	1	0.3	0.8	0.141	0.8	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		945 - 950 secs.	5.0	0.059	0.020	2.6	2.4	0	5.0	0.059	2.6	2.4	0	1	1.3	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		950 - 955 secs.	5.0	0.165	0.047	5.0	0.0	0	5.0	0.165	5.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		955 - 960 secs.	5.0	0.106	0.034	5.0	0.0	0	5.0	0.106	5.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		960 - 965 secs.	5.0	0.079	0.033	5.0	0.0	0	2.3	0.000	2.3	0.0	0	1	0.3	2.7	0.079	2.7	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		965 - 970 secs.	5.0	0.070	0.027	3.4	1.6	1	5.0	0.070	3.4	1.6	1	2	0.9	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		970 - 975 secs.	5.0	0.021	0.010	0.0	5.0	0	5.0	0.021	0.0	5.0	0	5	4.1	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		975 - 980 secs.	5.0	0.000	0.009	1.4	3.6	0	5.0	0.000	1.4	3.6	0	1	4.4	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		980 - 985 secs.	5.0	0.206	0.047	2.6	2.4	1	4.4	0.165	2.1	2.4	1	1	1.4	0.6	0.041	0.6	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		985 - 990 secs.	5.0	0.383	0.091	5.0	0.0	0	2.0	0.129	2.0	0.0	0	0	0.0	3.0	0.254	3.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		990 - 995 secs.	5.0	0.000	0.004	0.5	4.5	1	5.0	0.000	0.5	4.5	1	1	2.0	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		995 - 1000 secs.	5.0	0.189	0.058	3.1	2.0	0	4.4	0.108	2.4	2.0	0	2	0.7	0.6	0.080	0.6	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1000 - 1005 secs.	5.0	0.041	0.023	2.4	2.6	1	5.0	0.041	2.4	2.6	1	0	0.0	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1005 - 1010 secs.	5.0	0.019	0.025	1.4	3.6	1	5.0	0.019	1.4	3.6	1	2	0.8	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1010 - 1015 secs.	5.0	0.199	0.050	3.3	1.7	0	4.3	0.199	2.6	1.7	0	0	0.5	0.7	0.000	0.7	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1015 - 1020 secs.	5.0	0.079	0.027	5.0	0.0	0	5.0	0.079	5.0	0.0	0	3	1.4	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1020 - 1025 secs.	5.0	0.129	0.033	5.0	0.0	0	5.0	0.129	5.0	0.0	0	2	0.9	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1025 - 1030 secs.	5.0	0.000	0.013	0.1	4.9	1	5.0	0.000	0.1	4.9	1	2	3.2	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1030 - 1035 secs.	5.0	0.020	0.004	0.8	4.3	1	5.0	0.020	0.8	4.3	1	3	3.5	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1035 - 1040 secs.	5.0	0.000	0.004	0.0	5.0	0	5.0	0.000	0.0	5.0	0	2	4.3	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1040 - 1045 secs.	5.0	0.000	0.007	0.0	5.0	0	5.0	0.000	0.0	5.0	0	1	2.2	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1045 - 1050 secs.	5.0	0.000	0.008	0.0	5.0	0	5.0	0.000	0.0	5.0	0	3	1.8	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1050 - 1055 secs.	5.0	0.034	0.011	0.7	4.4	1	5.0	0.034	0.7	4.4	1	3	2.4	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1055 - 1060 secs.	5.0	0.000	0.013	0.0	5.0	0	5.0	0.000	0.0	5.0	0	3	1.7	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1060 - 1065 secs.	5.0	0.019	0.004	0.1	4.9	1	5.0	0.019	0.1	4.9	1	3	3.3	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1065 - 1070 secs.	5.0	0.000	0.008	0.1	4.9	1	5.0	0.000	0.1	4.9	1	2	1.5	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1070 - 1075 secs.	5.0	0.368	0.085	5.0	0.1	0	1.3	0.165	1.3	0.1	0	0	0.0	3.7	0.203	3.7	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1075 - 1080 secs.	5.0	0.081	0.028	2.1	2.9	1	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.081	2.1	2.9	1	0.7	11		sham
10	11	A	A	Field2	15:41		1080 - 1085 secs.	5.0	0.047	0.018	0.5	4.5	1	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.047	0.5	4.5	2	1.1	11		sham
10	11	A	A	Field2	15:41		1085 - 1090 secs.	5.0	0.043	0.029	0.2	4.8	2	0.0	0.000	0.0	0.0	0	0	0.0	5.0	0.043	0.2	4.8	0	0.4	11		sham
10	11	A	A	Field2	15:41		1090 - 1095 secs.	5.0	0.101	0.042	0.9	4.1	1	1.9	0.025	0.1	1.8	1	0	0.0	3.1	0.075	0.8	2.4	0	0.0	11		sham
10	11	A	A	Field2	15:41		1095 - 1100 secs.	5.0	0.131	0.042	2.8	2.2	0	1.7	0.000	0.0	1.7	1	2	1.5	3.3	0.131	2.8	0.5	1	0.1	11		sham
10	11	A	A	Field2	15:41		1100 - 1105 secs.	5.0	0.258	0.070	5.0	0.0	0	2.7	0.022	2.7	0.0	0	0	0.0	2.3	0.236	2.3	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1105 - 1110 secs.	5.0	0.398	0.092	3.6	1.4	1	4.5	0.355	3.1	1.4	1	1	1.1	0.5	0.043	0.5	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1110 - 1115 secs.	5.0	0.366	0.079	3.3	1.8	0	3.9	0.149	2.2	1.8	0	0	0.8	1.1	0.218	1.1	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1115 - 1120 secs.	5.0	0.137	0.050	3.4	1.6	1	4.8	0.103	3.2	1.6	1	3	1.5	0.2	0.033	0.2	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1120 - 1125 secs.	5.0	0.099	0.017	3.6	1.4	1	5.0	0.099	3.6	1.4	1	1	0.5	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1125 - 1130 secs.	5.0	0.000	0.009	0.0	5.0	0	5.0	0.000	0.0	5.0	0	2	4.3	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1130 - 1135 secs.	5.0	0.307	0.072	3.8	1.2	0	5.0	0.307	3.8	1.2	0	0	1.6	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1135 - 1140 secs.	5.0	0.207	0.056	5.0	0.0	0	5.0	0.207	5.0	0.0	0	1	0.6	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1140 - 1145 secs.	5.0	0.179	0.056	5.0	0.0	0	5.0	0.179	5.0	0.0	0	2	1.8	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1145 - 1150 secs.	5.0	0.155	0.052	5.0	0.0	0	5.0	0.155	5.0	0.0	0	2	1.1	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1150 - 1155 secs.	5.0	0.364	0.083	4.6	0.4	1	3.1	0.146	2.7	0.4	0	0	0.0	1.9	0.218	1.9	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1155 - 1160 secs.	5.0	0.063	0.013	0.9	4.1	0	5.0	0.063	0.9	4.1	0	1	2.7	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1160 - 1165 secs.	5.0	0.213	0.055	5.0	0.0	0	5.0	0.213	5.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1165 - 1170 secs.	5.0	0.064	0.041	5.0	0.0	0	5.0	0.064	5.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1170 - 1175 secs.	5.0	0.189	0.056	2.7	2.3	1	5.0	0.189	2.7	2.3	1	0	0.0	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1175 - 1180 secs.	5.0	0.194	0.046	3.1	1.9	1	4.1	0.147	2.3	1.9	1	1	1.1	0.9	0.047	0.9	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1180 - 1185 secs.	5.0	0.093	0.030	3.5	1.5	0	5.0	0.093	3.5	1.5	0	2	1.7	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1185 - 1190 secs.	5.0	0.254	0.056	4.5	0.5	1	2.2	0.124	1.7	0.5	1	0	0.0	2.8	0.130	2.8	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1190 - 1195 secs.	5.0	0.048	0.025	1.1	3.9	0	3.9	0.000	0.0	3.9	0	2	2.1	1.1	0.048	1.1	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1195 - 1200 secs.	5.0	0.239	0.058	4.1	0.9	1	4.2	0.105	3.3	0.9	1	0	0.0	0.8	0.134	0.8	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1200 - 1205 secs.	5.0	0.000	0.004	0.0	5.0	0	5.0	0.000	0.0	5.0	0	3	3.2	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1205 - 1210 secs.	5.0	0.000	0.014	0.0	5.0	0	5.0	0.000	0.0	5.0	0	4	2.1	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1210 - 1215 secs.	5.0	0.223	0.061	3.6	1.4	0	3.4	0.085	2.0	1.4	0	0	0.0	1.6	0.138	1.6	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1215 - 1220 secs.	5.0	0.208	0.052	5.0	0.0	0	2.5	0.065	2.5	0.0	0	0	0.0	2.5	0.143	2.5	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1220 - 1225 secs.	5.0	0.096	0.038	3.5	1.5	1	5.0	0.096	3.5	1.5	1	2	0.8	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1225 - 1230 secs.	5.0	0.392	0.101	4.3	0.7	0	3.8	0.154	3.1	0.7	0	0	0.7	1.2	0.239	1.2	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1230 - 1235 secs.	5.0	0.298	0.071	4.8	0.3	1	5.0	0.298	4.8	0.3	1	0	0.0	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1235 - 1240 secs.	5.0	0.058	0.030	1.8	3.2	0	5.0	0.058	1.8	3.2	0	3	1.5	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1240 - 1245 secs.	5.0	0.329	0.073	5.0	0.0	0	5.0	0.329	5.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1245 - 1250 secs.	5.0	0.092	0.020	2.1	2.9	1	5.0	0.092	2.1	2.9	1	3	2.0	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1250 - 1255 secs.	5.0	0.419	0.102	3.0	2.0	1	4.9	0.391	2.9	2.0	1	1	0.3	0.1	0.028	0.1	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1255 - 1260 secs.	5.0	0.059	0.017	2.5	2.5	1	5.0	0.059	2.5	2.5	1	1	1.4	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1260 - 1265 secs.	5.0	0.000	0.008	0.0	5.0	0	5.0	0.000	0.0	5.0	0	2	4.3	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1265 - 1270 secs.	5.0	0.306	0.072	3.4	1.6	0	5.0	0.306	3.4	1.6	0	1	0.4	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1270 - 1275 secs.	5.0	0.127	0.040	2.7	2.3	1	5.0	0.127	2.7	2.3	1	1	0.8	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1275 - 1280 secs.	5.0	0.086	0.022	2.5	2.5	1	5.0	0.086	2.5	2.5	1	1	0.8	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1280 - 1285 secs.	5.0	0.147	0.047	5.0	0.0	0	5.0	0.147	5.0	0.0	0	1	0.6	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1285 - 1290 secs.	5.0	0.322	0.063	5.0	0.0	0	1.5	0.068	1.5	0.0	0	0	0.0	3.5	0.254	3.5	0.0	1	1.0	11		sham
10	11	A	A	Field2	15:41		1290 - 1295 secs.	5.0	0.233	0.060	4.0	1.0	1	5.0	0.233	4.0	1.0	1	1	0.3	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1295 - 1300 secs.	5.0	0.071	0.021	2.1	2.9	0	5.0	0.071	2.1	2.9	0	1	2.6	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1300 - 1305 secs.	5.0	0.023	0.013	1.1	3.9	1	5.0	0.023	1.1	3.9	1	1	3.0	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1305 - 1310 secs.	5.0	0.019	0.004	0.1	4.9	1	5.0	0.019	0.1	4.9	1	3	4.0	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1310 - 1315 secs.	5.0	0.019	0.005	1.9	3.1	0	5.0	0.019	1.9	3.1	0	1	3.0	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1315 - 1320 secs.	5.0	0.087	0.045	5.0	0.0	0	5.0	0.087	5.0	0.0	0	1	0.6	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1320 - 1325 secs.	5.0	0.322	0.075	5.0	0.0	0	5.0	0.322	5.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1325 - 1330 secs.	5.0	0.100	0.044	5.0	0.0	0	5.0	0.100	5.0	0.0	0	2	1.8	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1330 - 1335 secs.	5.0	0.040	0.026	1.4	3.6	1	5.0	0.040	1.4	3.6	1	2	1.1	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1335 - 1340 secs.	5.0	0.071	0.022	2.7	2.3	0	5.0	0.071	2.7	2.3	0	1	1.5	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1340 - 1345 secs.	5.0	0.343	0.074	5.0	0.0	0	5.0	0.343	5.0	0.0	0	2	0.8	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1345 - 1350 secs.	5.0	0.022	0.024	1.6	3.4	1	5.0	0.022	1.6	3.4	1	1	1.1	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1350 - 1355 secs.	5.0	0.042	0.005	1.9	3.2	1	5.0	0.042	1.9	3.2	1	4	2.0	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1355 - 1360 secs.	5.0	0.156	0.066	5.0	0.0	0	5.0	0.156	5.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1360 - 1365 secs.	5.0	0.137	0.045	2.5	2.5	1	5.0	0.137	2.5	2.5	1	1	1.2	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1365 - 1370 secs.	5.0	0.063	0.028	2.2	2.8	1	5.0	0.063	2.2	2.8	1	3	2.5	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1370 - 1375 secs.	5.0	0.377	0.083	2.7	2.3	1	4.2	0.128	1.9	2.3	1	3	1.4	0.9	0.250	0.9	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1375 - 1380 secs.	5.0	0.339	0.079	2.7	2.3	1	2.8	0.020	0.9	1.9	2	0	0.0	2.2	0.319	1.8	0.3	0	0.0	11		sham
10	11	A	A	Field2	15:41		1380 - 1385 secs.	5.0	0.086	0.030	5.0	0.0	0	5.0	0.086	5.0	0.0	0	3	1.3	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1385 - 1390 secs.	5.0	0.026	0.010	0.3	4.7	1	5.0	0.026	0.3	4.7	1	3	2.3	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1390 - 1395 secs.	5.0	0.000	0.005	0.0	5.0	0	5.0	0.000	0.0	5.0	0	3	2.2	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1395 - 1400 secs.	5.0	0.000	0.008	0.0	5.0	0	5.0	0.000	0.0	5.0	0	1	3.4	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1400 - 1405 secs.	5.0	0.000	0.004	0.0	5.0	0	5.0	0.000	0.0	5.0	0	2	3.4	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1405 - 1410 secs.	5.0	0.000	0.004	0.0	5.0	0	5.0	0.000	0.0	5.0	0	4	3.8	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1410 - 1415 secs.	5.0	0.066	0.022	1.2	3.8	1	5.0	0.066	1.2	3.8	1	1	2.7	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1415 - 1420 secs.	5.0	0.000	0.005	0.0	5.0	0	5.0	0.000	0.0	5.0	0	4	2.8	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1420 - 1425 secs.	5.0	0.000	0.010	0.0	5.0	0	5.0	0.000	0.0	5.0	0	2	1.2	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1425 - 1430 secs.	5.0	0.251	0.059	1.8	3.2	0	5.0	0.251	1.8	3.2	0	2	1.8	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1430 - 1435 secs.	5.0	0.328	0.088	5.0	0.0	0	5.0	0.328	5.0	0.0	0	0	0.0	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1435 - 1440 secs.	5.0	0.343	0.086	5.0	0.0	0	4.9	0.321	4.9	0.0	0	0	0.0	0.1	0.022	0.1	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1440 - 1445 secs.	5.0	0.041	0.020	0.9	4.1	1	5.0	0.041	0.9	4.1	1	4	1.5	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1445 - 1450 secs.	5.0	0.210	0.043	3.2	1.8	0	2.4	0.052	0.6	1.8	0	1	1.4	2.6	0.158	2.6	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1450 - 1455 secs.	5.0	0.176	0.040	2.7	2.3	1	5.0	0.176	2.7	2.3	1	1	1.8	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1455 - 1460 secs.	5.0	0.000	0.018	0.0	5.0	0	5.0	0.000	0.0	5.0	0	1	2.3	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1460 - 1465 secs.	5.0	0.000	0.025	0.2	4.8	0	5.0	0.000	0.2	4.8	0	3	2.8	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1465 - 1470 secs.	5.0	0.043	0.017	0.7	4.3	1	5.0	0.043	0.7	4.3	1	3	2.8	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1470 - 1475 secs.	5.0	0.342	0.076	5.0	0.0	0	5.0	0.342	5.0	0.0	0	1	0.7	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1475 - 1480 secs.	5.0	0.041	0.021	1.8	3.2	2	5.0	0.041	1.8	3.2	2	2	1.4	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1480 - 1485 secs.	5.0	0.020	0.012	0.0	5.0	0	5.0	0.020	0.0	5.0	0	3	3.4	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1485 - 1490 secs.	5.0	0.000	0.008	1.1	3.9	1	5.0	0.000	1.1	3.9	1	1	3.1	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1490 - 1495 secs.	5.0	0.000	0.012	0.0	5.0	0	5.0	0.000	0.0	5.0	0	1	4.5	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1495 - 1500 secs.	5.0	0.000	0.000	0.0	5.0	0	5.0	0.000	0.0	5.0	0	4	4.2	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1500 - 1505 secs.	5.0	0.019	0.004	0.1	4.9	1	5.0	0.019	0.1	4.9	1	1	4.0	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1505 - 1510 secs.	5.0	0.000	0.008	0.0	5.0	0	5.0	0.000	0.0	5.0	0	2	4.4	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1510 - 1515 secs.	5.0	0.000	0.008	0.0	5.0	0	5.0	0.000	0.0	5.0	0	3	4.4	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1515 - 1520 secs.	5.0	0.000	0.009	0.0	5.0	0	5.0	0.000	0.0	5.0	0	1	4.3	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1520 - 1525 secs.	5.0	0.000	0.015	0.0	5.0	0	5.0	0.000	0.0	5.0	0	3	4.3	0.0	0.000	0.0	0.0	0	0.0	11		sham
10	11	A	A	Field2	15:41		1525 - 1530 secs.	5.0	0.000	0.000	0.0	5.0	0	5.0	0.000	0.0	5.0	0	1	4.9	0.0	0.000	0.0	0.0	0	0.0	11		sham
