Day	Date	Time	201808 reversal1-25:Irrad	201808 reversal1-26:Sham	201808 reversal1-28:Irrad	201809 reversal-13:Sham	201809 reversal-14:Irrad	201809 reversal-15:Irrad	201809 reversal-16:Sham	201810 reversal-17:Sham	201810 reversal-18:Irrad	201810 reversal-20:Sham	201811 reversal1-17:Irrad	201811 reversal1-18:Sham	201811 reversal1-20:Irrad	201811 reversal2-21:Irrad	201811 reversal2-22:Sham	201811 reversal2-23:Sham	201811 reversal2-24:Irrad	201812 reversal-1:Sham	201812 reversal-2:Irrad	201812 reversal-3:Sham	201812 reversal-4:Irrad
8	1950-06-10	00:19	0.000	0.000	0.000	83.980	42.345	0.000	0.000	26.554	0.000	74.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	103.988	133.357	72.609
8	1950-06-10	00:20	0.000	70.373	0.000	72.480	16.729	0.000	0.000	34.215	0.000	31.988	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	40.484	131.967	0.000
8	1950-06-10	00:21	0.000	8.756	0.000	165.920	43.566	0.000	61.047	135.292	0.000	23.260	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	73.170	29.003	0.000
8	1950-06-10	00:22	0.000	72.490	0.000	92.825	37.314	0.000	92.108	24.795	0.000	22.054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	15.064	0.000
8	1950-06-10	00:23	0.000	84.639	0.000	163.525	0.000	0.000	152.821	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.746	0.000
8	1950-06-10	00:24	0.000	90.989	0.000	93.350	0.000	0.000	53.128	0.000	0.000	0.000	0.000	0.000	0.000	0.000	146.133	0.000	0.000	0.000	0.000	59.797	26.740
8	1950-06-10	00:25	0.000	84.768	0.000	74.275	0.000	0.000	0.000	16.087	0.000	0.000	0.000	0.000	0.000	0.000	158.594	0.000	0.000	0.000	70.017	105.245	0.000
8	1950-06-10	00:26	0.000	140.324	0.000	115.265	0.000	0.000	84.264	52.973	0.000	0.000	0.000	0.000	0.000	0.000	71.568	0.000	0.000	0.000	73.149	42.897	0.000
8	1950-06-10	00:27	0.000	164.903	0.000	22.387	0.000	0.000	29.131	107.252	0.000	0.000	0.000	0.000	0.000	0.000	141.877	0.000	0.000	0.000	42.899	138.323	80.968
8	1950-06-10	00:28	0.000	73.371	0.000	89.635	0.000	0.000	27.249	71.320	0.000	0.000	0.000	0.000	0.000	0.000	141.062	72.645	0.000	0.000	68.649	162.889	104.199
8	1950-06-10	00:29	0.000	190.631	0.000	89.402	0.000	0.000	73.791	0.000	0.000	65.339	0.000	0.000	0.000	0.000	182.841	136.678	0.000	0.000	50.118	0.000	0.000
8	1950-06-10	00:30	0.000	142.998	0.000	30.143	0.000	0.000	0.000	0.000	0.000	37.333	0.000	0.000	0.000	0.000	83.628	141.190	0.000	0.000	0.000	92.508	0.000
8	1950-06-10	00:31	0.000	43.936	0.000	100.104	0.000	0.000	46.792	0.000	0.000	50.227	0.000	0.000	0.000	0.000	136.371	209.027	0.000	0.000	0.000	146.889	0.000
8	1950-06-10	00:32	0.000	137.520	0.000	106.777	0.000	9.566	69.313	0.000	0.000	21.572	0.000	0.000	0.000	0.000	192.498	259.055	0.000	0.000	33.365	104.412	0.000
8	1950-06-10	00:33	0.000	174.360	0.000	81.748	0.000	145.545	30.392	0.000	0.000	12.892	0.000	0.000	0.000	0.000	126.819	131.521	0.000	0.000	114.965	14.022	0.000
8	1950-06-10	00:34	0.000	204.041	0.000	73.487	0.000	150.831	84.721	0.000	0.000	15.587	0.000	0.000	0.000	0.000	30.792	153.332	0.000	0.000	63.446	26.647	0.000
8	1950-06-10	00:35	0.000	226.918	0.000	39.706	0.000	0.000	96.780	0.000	0.000	14.440	0.000	0.000	0.000	0.000	47.451	67.970	0.000	0.000	0.000	119.085	0.000
8	1950-06-10	00:36	0.000	109.959	0.000	0.000	0.000	0.000	103.745	0.000	0.000	16.701	0.000	0.000	0.000	0.000	193.210	229.519	0.000	0.000	0.000	116.771	0.000
8	1950-06-10	00:37	0.000	111.925	0.000	0.000	0.000	0.000	37.608	0.000	0.000	61.069	143.346	0.000	0.000	0.000	57.757	39.733	0.000	0.000	45.836	59.771	0.000
8	1950-06-10	00:38	0.000	0.000	0.000	0.000	0.000	0.000	103.341	0.000	0.000	72.888	98.406	0.000	0.000	0.000	103.013	117.899	0.000	0.000	7.544	0.000	0.000
8	1950-06-10	00:39	0.000	0.000	0.000	0.000	0.000	0.000	28.944	0.000	0.000	102.163	99.068	0.000	0.000	0.000	122.806	90.796	0.000	0.000	41.176	76.199	0.000
8	1950-06-10	00:40	0.000	0.000	0.000	0.000	0.000	0.000	55.305	0.000	0.000	67.933	27.940	0.000	0.000	0.000	107.374	40.259	0.000	0.000	79.030	164.536	0.000
8	1950-06-10	00:41	76.499	0.000	0.000	0.000	0.000	0.000	139.202	0.000	0.000	29.713	59.603	0.000	0.000	0.000	79.533	105.291	0.000	0.000	80.480	166.376	33.150
8	1950-06-10	00:42	28.961	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	68.750	35.615	0.000	0.000	0.000	82.932	135.487	0.000	0.000	17.727	80.971	36.365
8	1950-06-10	00:43	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	67.079	50.064	0.000	0.000	0.000	0.000	67.895	0.000	0.000	55.182	99.579	134.164
8	1950-06-10	00:44	0.000	82.458	0.000	0.000	0.000	0.000	0.000	0.000	0.000	65.995	108.017	0.000	0.000	0.000	0.000	61.959	0.000	0.000	0.000	54.397	89.633
8	1950-06-10	00:45	38.131	60.610	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32.546	34.247	0.000	0.000	0.000	0.000	30.961	0.000	0.000	0.000	161.313	0.000
8	1950-06-10	00:46	0.000	86.392	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18.994	47.820	0.000	0.000	0.000	0.000	62.125	0.000	19.465	0.000	177.528	0.000
8	1950-06-10	00:47	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	14.849	42.867	0.000	0.000	0.000	0.000	53.288	0.000	79.837	68.292	67.045	0.000
8	1950-06-10	00:48	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	64.075	0.000	0.000	0.000	0.000	145.278	0.000	98.367	38.092	0.000	0.000
8	1950-06-10	00:49	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	34.986	63.157	0.000	0.000	50.021	0.000	167.085	0.000	20.010	30.930	4.554	0.000
8	1950-06-10	00:50	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	43.879	13.560	0.000	0.000	63.624	0.000	150.378	0.000	84.552	6.584	87.487	0.000
8	1950-06-10	00:51	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	79.324	0.000	0.000	95.637	0.000	134.096	0.000	64.301	102.391	84.603	0.000
8	1950-06-10	00:52	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	104.247	0.000	0.000	54.757	0.000	145.008	0.000	71.130	55.201	79.943	0.000
8	1950-06-10	00:53	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	56.556	0.000	0.000	26.300	0.000	107.215	0.000	77.850	16.278	0.000	0.000
8	1950-06-10	00:54	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	50.494	0.000	134.820	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	00:55	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	108.378	0.000	27.035	0.000	158.868	13.936	0.000	0.000
8	1950-06-10	00:56	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	25.585	0.000	0.000	108.846	0.000	57.556	0.000	56.352	12.031	67.846	0.000
8	1950-06-10	00:57	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	109.363	0.000	0.000	24.414	0.000	168.893	0.000	114.185	31.035	99.429	0.000
8	1950-06-10	00:58	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	48.319	0.000	0.000	10.118	0.000	112.453	0.000	133.565	0.000	104.507	0.000
8	1950-06-10	00:59	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	46.603	0.000	0.000	104.186	0.000	114.886	0.000	40.063	0.000	32.061	0.000
8	1950-06-10	01:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	66.444	0.000	0.000	26.421	0.000	108.469	0.000	64.214	0.000	63.012	0.000
8	1950-06-10	01:01	0.000	0.000	0.000	0.000	0.000	0.000	0.000	29.373	0.000	0.000	62.324	0.000	0.000	23.265	0.000	132.502	0.000	98.676	0.000	65.077	0.000
8	1950-06-10	01:02	0.000	0.000	0.000	0.000	0.000	0.000	0.000	25.628	0.000	80.190	31.132	0.000	0.000	26.762	0.000	84.278	0.000	16.550	0.000	91.879	0.000
8	1950-06-10	01:03	0.000	0.000	0.000	0.000	0.000	0.000	0.000	113.962	0.000	0.000	0.000	0.000	0.000	70.386	0.000	111.423	0.000	9.037	0.000	119.150	0.000
8	1950-06-10	01:04	0.000	0.000	0.000	0.000	0.000	0.000	0.000	72.787	0.000	0.000	72.460	0.000	0.000	5.117	0.000	24.824	0.000	96.678	0.000	21.077	0.000
8	1950-06-10	01:05	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.939	0.000	0.000	170.985	0.000	0.000	0.000	0.000	36.060	0.000	39.568	0.000	169.568	0.000
8	1950-06-10	01:06	0.000	0.000	0.000	0.000	0.000	0.000	0.000	92.342	0.000	0.000	165.085	0.000	0.000	12.594	0.000	80.076	0.000	56.809	0.000	153.888	0.000
8	1950-06-10	01:07	0.000	0.000	0.000	0.000	0.000	0.000	0.000	110.195	0.000	0.000	62.258	0.000	0.000	16.290	0.000	4.489	0.000	46.924	0.000	51.396	0.000
8	1950-06-10	01:08	0.000	0.000	0.000	0.000	0.000	0.000	0.000	150.054	0.000	0.000	2.233	0.000	0.000	7.552	0.000	0.000	0.000	56.730	0.000	36.826	0.000
8	1950-06-10	01:09	0.000	0.000	0.000	0.000	0.000	0.000	0.000	105.076	0.000	0.000	0.000	0.000	0.000	12.135	0.000	0.000	0.000	0.000	0.000	132.225	0.000
8	1950-06-10	01:10	0.000	0.000	77.647	0.000	0.000	0.000	0.000	32.923	0.000	0.000	55.591	0.000	0.000	72.997	0.000	0.000	0.000	0.000	0.000	65.631	0.000
8	1950-06-10	01:11	0.000	0.000	200.891	0.000	0.000	0.000	0.000	19.447	0.000	0.000	56.865	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	01:12	0.000	0.000	35.874	0.000	0.000	0.000	0.000	74.575	0.000	0.000	25.771	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	58.166	0.000
8	1950-06-10	01:13	0.000	0.000	0.000	0.000	0.000	0.000	0.000	104.183	0.000	0.000	45.359	0.000	0.000	32.679	0.000	0.000	0.000	0.000	0.000	85.598	0.000
8	1950-06-10	01:14	0.000	0.000	0.000	0.000	0.000	0.000	0.000	104.111	0.000	0.000	0.000	0.000	0.000	3.118	0.000	0.000	0.000	0.000	0.000	39.662	0.000
8	1950-06-10	01:15	0.000	0.000	0.000	0.000	0.000	0.000	0.000	65.032	0.000	0.000	0.000	0.000	0.000	52.321	0.000	0.000	0.000	0.000	0.000	119.736	0.000
8	1950-06-10	01:16	0.000	0.000	0.000	0.000	0.000	0.000	0.000	155.714	10.570	0.000	0.000	0.000	0.000	50.127	0.000	0.000	0.000	0.000	93.841	79.973	0.000
8	1950-06-10	01:17	0.000	0.000	0.000	0.000	0.000	0.000	0.000	22.144	50.578	0.000	0.000	0.000	0.000	79.197	0.000	0.000	0.000	0.000	56.921	84.590	0.000
8	1950-06-10	01:18	0.000	0.000	0.000	0.000	0.000	0.000	0.000	95.794	0.132	0.000	0.000	0.000	0.000	49.542	0.000	0.000	0.000	0.000	0.000	27.538	0.000
8	1950-06-10	01:19	0.000	0.000	0.000	0.000	0.000	0.000	0.000	60.553	41.752	0.000	0.000	0.000	0.000	92.699	0.000	0.000	0.000	0.000	63.025	48.844	0.000
8	1950-06-10	01:20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	15.274	0.000	0.000	0.000	0.000	149.619	0.000	0.000	0.000	0.000	2.590	113.783	0.000
8	1950-06-10	01:21	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	36.217	0.000	0.000	0.000	0.000	112.591	0.000	0.000	0.000	0.000	27.933	74.278	0.000
8	1950-06-10	01:22	0.000	0.000	111.037	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.537	0.000	0.000	0.000	0.000	17.414	96.373	0.000
8	1950-06-10	01:23	0.000	0.000	143.673	0.000	0.000	0.000	0.000	0.000	23.206	0.000	0.000	0.000	0.000	10.197	0.000	0.000	0.000	0.000	69.905	46.499	0.000
8	1950-06-10	01:24	0.000	0.000	211.353	0.000	0.000	0.000	0.000	0.000	38.329	0.000	0.000	0.000	0.000	26.337	0.000	0.000	0.000	0.000	54.558	45.848	0.000
8	1950-06-10	01:25	0.000	0.000	51.475	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	93.327	0.000	0.000	0.000	0.000	78.037	45.491	0.000
8	1950-06-10	01:26	0.000	0.000	93.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	29.793	0.000	0.000	0.000	0.000	14.877	50.867	0.000
8	1950-06-10	01:27	0.000	0.000	159.405	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	53.165	0.000	0.000	72.114	0.000	0.000	57.210	0.000
8	1950-06-10	01:28	0.000	0.000	110.693	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	66.768	0.000	0.000	4.416	0.000	6.480	136.450	0.000
8	1950-06-10	01:29	0.000	0.000	254.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	24.848	15.433	0.000
8	1950-06-10	01:30	0.000	0.000	143.893	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	53.187	0.000	0.000
8	1950-06-10	01:31	0.000	0.000	191.263	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	22.186	0.000	0.000	0.000	0.000	61.477	0.000	0.000
8	1950-06-10	01:32	0.000	0.000	154.830	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.865	0.000	9.687	0.000	0.000
8	1950-06-10	01:33	0.000	24.137	54.578	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	137.382	0.000	43.759	0.000	0.000
8	1950-06-10	01:34	0.000	184.507	33.093	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.041	0.000	17.263	0.000	0.000
8	1950-06-10	01:35	0.000	105.247	234.861	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	41.777	0.000	14.608	0.000	0.000
8	1950-06-10	01:36	0.000	69.540	165.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	66.844	0.000	0.000	79.099	0.000	8.775	0.000	0.000
8	1950-06-10	01:37	0.000	119.149	134.504	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	49.263	0.000	0.000	58.807	0.000	63.314	0.000	0.000
8	1950-06-10	01:38	0.000	185.990	49.124	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	83.262	0.000	0.000	74.118	0.000	55.515	0.000	0.000
8	1950-06-10	01:39	0.000	43.535	146.251	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	73.308	0.000	0.000	65.907	0.000	0.000	0.000	0.000
8	1950-06-10	01:40	0.000	0.000	152.307	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	127.779	0.000	0.000	27.253	0.000	0.000	0.000	0.000
8	1950-06-10	01:41	0.000	0.000	189.213	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	63.508	0.000	0.000	153.940	0.000	73.565	0.000	0.000
8	1950-06-10	01:42	0.000	0.000	40.624	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	16.143	0.000	0.000	176.298	0.000	91.004	0.000	0.000
8	1950-06-10	01:43	0.000	0.000	33.754	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	172.483	0.000	89.276	0.000	0.000
8	1950-06-10	01:44	0.000	0.000	90.206	0.000	0.000	24.831	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	153.863	0.000	67.055	0.000	0.000
8	1950-06-10	01:45	0.000	0.000	43.547	0.000	0.000	45.265	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	45.413	0.000	53.835	0.000	0.000
8	1950-06-10	01:46	0.000	0.000	55.373	0.000	25.444	59.737	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	43.072	0.000	116.498	0.000	0.000
8	1950-06-10	01:47	0.000	0.000	141.513	0.000	172.151	77.644	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32.033	0.000	0.000
8	1950-06-10	01:48	0.000	0.000	106.367	0.000	37.734	167.728	0.000	0.000	0.000	0.000	0.000	86.558	0.000	0.000	0.000	0.000	31.976	0.000	30.197	0.000	0.000
8	1950-06-10	01:49	0.000	0.000	162.100	0.000	61.235	54.908	15.628	0.000	0.000	0.000	0.000	106.439	0.000	0.000	0.000	0.000	52.583	0.000	12.767	0.000	0.000
8	1950-06-10	01:50	0.000	0.000	44.438	0.000	134.697	12.514	90.017	0.000	0.000	0.000	0.000	62.712	0.000	0.000	0.000	0.000	22.329	0.000	16.360	0.000	0.000
8	1950-06-10	01:51	0.000	0.000	172.625	61.196	51.502	51.178	84.810	0.000	0.000	0.000	0.000	114.130	0.000	0.000	125.256	0.000	20.849	0.000	27.486	0.000	0.000
8	1950-06-10	01:52	0.000	0.000	0.000	66.207	34.902	0.000	135.134	0.000	0.000	0.000	0.000	115.890	0.000	0.000	95.926	0.000	61.290	0.000	147.130	0.000	0.000
8	1950-06-10	01:53	0.000	0.000	0.000	66.258	28.168	0.000	52.566	0.000	0.000	0.000	0.000	102.197	53.103	0.000	87.620	0.000	0.000	0.000	79.929	0.000	0.000
8	1950-06-10	01:54	0.000	0.000	0.000	22.225	141.834	0.000	59.805	0.000	0.000	0.000	0.000	26.958	148.839	0.000	0.000	0.000	0.000	81.527	0.000	0.000	0.000
8	1950-06-10	01:55	0.000	0.000	8.303	35.700	73.208	0.000	59.626	0.000	0.000	0.000	0.000	0.000	13.740	0.000	0.000	0.000	0.000	94.535	12.207	0.000	0.000
8	1950-06-10	01:56	0.000	0.000	170.855	130.191	140.679	0.000	28.705	0.000	0.000	0.000	0.000	42.557	26.851	0.000	0.000	142.714	0.000	133.255	70.449	0.000	0.000
8	1950-06-10	01:57	0.000	0.000	2.372	58.108	0.000	0.000	0.000	0.000	0.000	0.000	0.000	130.091	149.269	0.000	0.000	137.389	0.000	150.823	29.178	0.000	0.000
8	1950-06-10	01:58	0.000	0.000	0.000	142.902	0.000	0.000	0.000	0.000	0.000	0.000	0.000	71.173	55.818	0.000	0.000	202.342	0.000	86.882	0.000	0.000	0.000
8	1950-06-10	01:59	0.000	0.000	0.000	84.306	0.000	0.000	0.000	0.000	0.000	0.000	0.000	63.992	91.143	0.000	0.000	146.539	0.000	89.111	0.000	0.000	0.000
8	1950-06-10	02:00	0.000	0.000	0.000	144.830	37.300	0.000	0.000	0.000	0.000	0.000	0.000	52.047	71.091	0.000	0.000	204.619	0.000	6.133	0.000	0.000	0.000
8	1950-06-10	02:01	0.000	0.000	0.000	43.074	15.559	0.000	0.000	0.000	0.000	0.000	0.000	111.774	47.271	0.000	93.839	36.057	0.000	93.292	0.000	0.000	0.000
8	1950-06-10	02:02	0.000	0.000	0.000	56.700	17.477	0.000	0.000	0.000	0.000	0.000	0.000	62.318	44.906	0.000	124.202	116.884	0.000	99.115	0.000	0.000	0.000
8	1950-06-10	02:03	0.000	0.000	0.000	102.019	200.004	0.000	0.000	0.000	0.000	0.000	0.000	113.747	33.458	0.000	96.886	84.761	0.000	116.839	0.000	0.000	0.000
8	1950-06-10	02:04	0.000	0.000	0.000	111.163	107.244	44.289	22.298	0.000	0.000	18.322	0.000	70.862	0.000	0.000	76.064	76.178	0.000	64.370	0.000	0.000	0.000
8	1950-06-10	02:05	0.000	0.000	0.000	22.204	5.556	38.653	50.631	0.000	0.000	16.738	0.000	110.796	0.000	0.000	26.287	91.320	0.000	79.665	0.000	0.000	0.000
8	1950-06-10	02:06	0.000	0.000	0.000	16.414	52.089	83.735	99.859	0.000	0.000	20.017	0.000	0.000	60.594	0.000	133.092	77.936	0.000	109.749	0.000	0.000	0.000
8	1950-06-10	02:07	0.000	0.000	0.000	28.400	0.000	0.000	33.618	0.000	0.000	18.136	0.000	0.000	45.669	0.000	54.066	74.618	0.000	61.559	0.000	0.000	0.000
8	1950-06-10	02:08	0.000	0.000	0.000	74.324	0.000	0.000	0.000	0.000	0.000	45.901	0.000	0.000	93.504	0.000	111.071	41.221	0.000	22.085	0.000	0.000	0.000
8	1950-06-10	02:09	0.000	0.000	0.000	52.953	78.603	0.000	0.000	0.000	0.000	141.276	0.000	0.000	47.652	0.000	159.047	131.422	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:10	0.000	0.000	0.000	98.318	14.279	0.000	0.000	0.000	0.000	12.675	0.000	109.950	39.558	0.000	146.956	141.008	0.000	80.087	0.000	0.000	0.000
8	1950-06-10	02:11	0.000	0.000	0.000	69.086	0.000	0.000	0.000	0.000	0.000	11.635	0.000	98.905	63.184	0.000	105.760	74.046	0.000	32.304	0.000	0.000	0.000
8	1950-06-10	02:12	0.000	0.000	0.000	42.055	59.281	0.000	67.302	0.000	0.000	23.057	0.000	75.628	23.011	0.000	96.261	118.065	0.000	29.319	0.000	0.000	0.000
8	1950-06-10	02:13	0.000	0.000	0.000	0.000	54.827	0.000	57.840	0.000	0.000	26.229	0.000	43.647	102.925	0.000	50.897	15.189	0.000	53.135	0.000	0.000	0.000
8	1950-06-10	02:14	0.000	0.000	0.000	121.042	0.000	0.000	0.000	0.000	0.000	13.017	0.000	0.000	87.684	0.000	42.611	108.073	0.000	92.857	0.000	0.000	0.000
8	1950-06-10	02:15	0.000	41.233	0.000	65.939	0.000	0.000	0.000	0.000	0.000	15.104	0.000	0.000	56.461	0.000	0.000	35.388	0.000	42.643	0.000	0.000	0.000
8	1950-06-10	02:16	0.000	0.000	0.000	69.077	0.000	0.000	0.000	0.000	0.000	27.755	0.000	0.000	24.541	0.000	45.012	58.062	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:17	0.000	60.922	0.000	121.462	40.087	0.000	0.000	0.000	0.000	39.907	0.000	0.000	0.000	0.000	113.130	98.492	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:18	0.000	152.807	0.000	21.624	86.398	0.000	0.000	0.000	0.000	39.115	0.000	0.000	22.375	0.000	93.701	74.894	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:19	0.000	58.282	0.000	44.101	54.467	0.000	0.000	0.000	0.000	31.753	0.000	0.000	102.176	0.000	91.907	84.651	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:20	0.000	45.241	0.000	0.000	71.698	0.000	0.000	0.000	0.000	24.750	0.000	0.000	105.898	0.000	146.136	127.082	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:21	0.000	0.809	0.000	0.000	94.553	0.000	0.000	0.000	0.000	47.540	0.000	0.000	34.630	0.000	25.181	204.474	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:22	0.000	77.131	0.000	0.000	129.488	0.000	0.000	0.000	0.000	58.682	0.000	0.000	0.000	0.000	0.000	64.979	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:23	0.000	92.187	0.000	0.000	0.000	0.000	0.000	0.000	0.000	17.741	0.000	0.000	12.957	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:24	0.000	0.000	0.000	0.000	9.834	0.000	0.000	0.000	0.000	112.091	0.000	0.000	24.062	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:25	0.000	0.000	0.000	0.000	40.572	0.000	0.000	0.000	0.000	26.852	0.000	0.000	43.410	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:26	0.000	0.000	0.000	0.000	34.172	0.000	0.000	0.000	0.000	68.251	0.000	0.000	41.825	0.000	22.139	0.000	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:27	0.000	0.000	0.000	0.000	36.738	0.000	0.000	0.000	0.000	42.990	0.000	0.000	0.000	0.000	95.899	0.000	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:28	0.000	0.000	0.000	0.000	45.472	0.000	0.000	0.000	0.000	20.023	0.000	0.000	0.000	0.000	139.230	0.000	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:29	0.000	0.000	0.000	0.000	35.325	0.000	0.000	4.635	0.000	0.000	0.000	0.000	0.000	0.000	127.316	74.843	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:30	0.000	0.000	0.000	0.000	61.605	0.000	0.000	97.550	0.000	0.000	0.000	0.000	0.000	0.000	174.610	109.178	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:31	0.000	0.000	0.000	0.000	0.000	0.000	0.000	102.069	0.000	0.000	0.000	0.000	0.000	0.000	103.092	141.376	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:32	0.000	0.000	0.000	0.000	13.520	0.000	0.000	101.087	0.000	0.000	0.000	0.000	0.000	0.000	4.476	171.472	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:33	0.000	0.000	0.000	0.000	63.007	0.000	0.000	9.075	0.000	0.000	0.000	0.000	0.000	0.000	0.000	57.081	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:34	0.000	0.000	0.000	0.000	0.000	0.000	0.000	122.285	0.000	0.000	0.000	0.000	0.000	0.000	0.000	127.657	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:35	0.000	0.000	0.000	0.000	0.000	0.000	0.000	24.650	0.000	0.000	0.000	0.000	0.000	0.000	0.000	118.419	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:36	79.503	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	224.926	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:37	132.729	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	95.997	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:38	72.754	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	47.798	0.000	0.000	0.000	0.000	0.000
8	1950-06-10	02:39	96.563	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	86.817	0.000	0.000	0.000	0.000	0.000
