Test	Animal	Treatment	Code	Stage	Trial	Apparatus	Segment of test	Distance	Mean speed	Time mobile	Time immobile	A : entries	A : time	A : distance	A : mean distance from	A : mean distance to border	B : entries	B : time	B : distance	B : mean distance from	B : mean distance to border	C : entries	C : time	C : distance	C : mean distance from	C : mean distance to border	A0 : entries	A0 : time	A0 : distance	A0 : mean distance from	A0 : mean distance to border	Center : entries	Center : time	Center : distance	Center : mean distance from	Center : mean distance to border	Group	ID
1	1	A	A	First stage	1	Y Maze Wolff	104 - 105 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	105 - 106 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	106 - 107 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	107 - 108 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	108 - 109 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	109 - 110 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.006		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	110 - 111 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.006		0	0.0	0.000	0.359		0	0.0	0.000	0.357		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	111 - 112 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.006		0	0.0	0.000	0.359		0	0.0	0.000	0.357		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	112 - 113 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	113 - 114 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	114 - 115 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	115 - 116 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	116 - 117 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	117 - 118 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	118 - 119 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	119 - 120 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	120 - 121 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	121 - 122 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	122 - 123 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	123 - 124 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	124 - 125 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	125 - 126 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	126 - 127 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	127 - 128 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	128 - 129 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	129 - 130 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	130 - 131 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	131 - 132 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	132 - 133 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	133 - 134 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	134 - 135 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	135 - 136 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	136 - 137 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	137 - 138 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.006		0	0.0	0.000	0.359		0	0.0	0.000	0.357		0	1.0	0.000		0.005	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	138 - 139 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	139 - 140 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	140 - 141 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	141 - 142 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.003	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	142 - 143 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.010		0	0.0	0.000	0.362		0	0.0	0.000	0.363		0	1.0	0.000		0.009	0	0.0	0.000	0.307		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	143 - 144 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.010		0	0.0	0.000	0.361		0	0.0	0.000	0.363		0	1.0	0.000		0.008	0	0.0	0.000	0.306		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	144 - 145 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.009		0	0.0	0.000	0.355		0	0.0	0.000	0.367		0	1.0	0.000		0.007	0	0.0	0.000	0.304		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	145 - 146 secs.	0.031	0.031	0.3	0.7	1	0.9	0.000	0.006	0.003	0	0.0	0.000	0.358		0	0.0	0.000	0.345		0	0.1	0.031	0.004	0.005	0	0.0	0.000	0.298		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	146 - 147 secs.	0.000	0.000	0.3	0.7	0	1.0	0.000		0.001	0	0.0	0.000	0.357		0	0.0	0.000	0.348		0	0.0	0.000	0.003		0	0.0	0.000	0.298		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	147 - 148 secs.	0.023	0.023	0.0	1.0	1	0.8	0.023	0.003	0.002	0	0.0	0.000	0.354		0	0.0	0.000	0.351		1	0.2	0.000	0.004	0.002	0	0.0	0.000	0.297		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	148 - 149 secs.	0.000	0.000	0.0	1.0	0	1.0	0.000		0.003	0	0.0	0.000	0.350		0	0.0	0.000	0.351		0	0.0	0.000	0.005		0	0.0	0.000	0.294		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	149 - 150 secs.	0.000	0.000	0.0	1.0	0	1.0	0.000		0.003	0	0.0	0.000	0.350		0	0.0	0.000	0.351		0	0.0	0.000	0.005		0	0.0	0.000	0.295		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	150 - 151 secs.	0.000	0.000	1.0	0.0	0	1.0	0.000		0.002	0	0.0	0.000	0.348		0	0.0	0.000	0.356		0	0.0	0.000	0.003		0	0.0	0.000	0.296		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	151 - 152 secs.	0.000	0.000	1.0	0.0	0	1.0	0.000		0.006	0	0.0	0.000	0.345		0	0.0	0.000	0.349		0	0.0	0.000	0.008		0	0.0	0.000	0.291		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	152 - 153 secs.	0.000	0.000	0.1	0.9	0	0.1	0.000	0.005	0.006	0	0.0	0.000	0.358		0	0.0	0.000	0.355		1	0.9	0.000	0.008	0.004	0	0.0	0.000	0.301		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	153 - 154 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	154 - 155 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	155 - 156 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	156 - 157 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	157 - 158 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	158 - 159 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	159 - 160 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	160 - 161 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	161 - 162 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	162 - 163 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	163 - 164 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	164 - 165 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	165 - 166 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	166 - 167 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.006		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	167 - 168 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	168 - 169 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	169 - 170 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.006		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	170 - 171 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	171 - 172 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	172 - 173 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	173 - 174 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	174 - 175 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	175 - 176 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	176 - 177 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.006		0	0.0	0.000	0.359		0	0.0	0.000	0.357		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	177 - 178 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	178 - 179 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	179 - 180 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	180 - 181 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	181 - 182 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	182 - 183 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	183 - 184 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	184 - 185 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	185 - 186 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	186 - 187 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	187 - 188 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.006		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	188 - 189 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.006		0	0.0	0.000	0.360		0	0.0	0.000	0.357		0	1.0	0.000		0.005	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	189 - 190 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	190 - 191 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	191 - 192 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	192 - 193 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	193 - 194 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	194 - 195 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	195 - 196 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	196 - 197 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	197 - 198 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	198 - 199 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	199 - 200 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	200 - 201 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.006		0	0.0	0.000	0.359		0	0.0	0.000	0.357		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	201 - 202 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.356		0	1.0	0.000		0.004	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	202 - 203 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	203 - 204 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	204 - 205 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	205 - 206 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.303		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	206 - 207 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
1	1	A	A	First stage	1	Y Maze Wolff	207 - 208 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.005		0	0.0	0.000	0.359		0	0.0	0.000	0.355		0	1.0	0.000		0.003	0	0.0	0.000	0.302		Sham-Wheel	2
