,Activity Wheel Software from Lafayette Instrument Company.
,Version 11.16.5338.19188
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1-FTDH63QW]
,,USB Interface REV 2 [2-FTV64L2L]
,     Experiment Name: Wolff_Y_maze_8-15-17
,     Experiment Length: 10 Days
,     Download Interval(Active Cycle): 1 Minute
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 9/2/2017 15:39:45
,     Stop Time: ~9/12/2017 15:39:45


Interface/Port, 1-1, 2-1, 2-2, 2-3, 2-4, 2-5, 2-6, 2-7, 2-8, 2-9, 2-10, 2-11, 2-12, 2-13, 2-14, 2-15,
Counter/Animal ID, 16, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15,
Cage Type,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,



Interval Count,71.70,80.07,88.91,45.18,73.22,46.30,0.00,0.00,0.00,1.66,0.00,4.50,0.00,0.00,48.95,0.00,
Average m/min.,28.67,32.03,35.58,18.09,29.29,18.52,0.00,0.00,0.00,0.66,0.00,1.80,0.00,0.00,19.58,0.00,
Distance,7384.02,16603.04,34182.33,32695.67,6837.09,19346.35,0.02,4478.39,22476.62,441.88,24427.05,2233.79,10601.61,9378.19,20200.18,0.02,
Total Counts,18460.05,41507.59,85455.82,81739.17,17092.74,48365.88,0.04,11195.97,56191.54,1104.71,61067.62,5584.49,26504.03,23445.47,50500.45,0.05,


 18:52:58
Interval Count,63.14,0.00,106.87,42.99,71.93,58.74,0.00,0.00,0.00,2.63,0.00,7.79,30.07,0.00,10.76,0.00,
Average m/min.,25.26,0.00,42.71,17.18,28.76,23.49,0.00,0.00,0.00,1.06,0.00,3.12,12.03,0.00,4.30,0.00,
Distance,7409.28,16603.04,34225.07,32712.86,6865.87,19369.85,0.02,4478.39,22476.62,442.94,24427.05,2236.91,10613.64,9378.19,20204.48,0.02,
Total Counts,18523.20,41507.59,85562.68,81782.16,17164.67,48424.62,0.04,11195.97,56191.54,1107.34,61067.62,5592.28,26534.09,23445.47,50511.21,0.05,


 18:53:58
Interval Count,67.03,0.00,103.53,45.63,74.26,57.34,0.00,0.00,0.00,1.97,38.33,10.16,56.79,0.00,41.57,0.00,
Average m/min.,26.80,0.00,41.42,18.27,29.71,22.94,0.00,0.00,0.00,0.79,15.32,4.06,22.70,0.00,16.63,0.00,
Distance,7436.09,16603.04,34266.48,32731.12,6895.57,19392.78,0.02,4478.39,22476.62,443.73,24442.38,2240.97,10636.35,9378.19,20221.11,0.02,
Total Counts,18590.22,41507.59,85666.21,81827.79,17238.93,48481.96,0.04,11195.97,56191.54,1109.32,61105.95,5602.43,26590.88,23445.47,50552.78,0.05,


 18:54:58
Interval Count,62.29,0.00,106.74,0.00,67.96,47.66,0.00,0.00,0.00,2.55,67.21,9.68,51.50,1.05,57.80,0.00,
Average m/min.,24.92,0.00,42.67,0.00,27.17,19.05,0.00,0.00,0.00,1.02,26.89,3.88,20.60,0.42,23.11,0.00,
Distance,7461.01,16603.04,34309.18,32731.12,6922.76,19411.85,0.02,4478.39,22476.62,444.75,24469.26,2244.85,10656.95,9378.61,20244.23,0.02,
Total Counts,18652.51,41507.59,85772.95,81827.79,17306.89,48529.62,0.04,11195.97,56191.54,1111.87,61173.16,5612.12,26642.38,23446.53,50610.58,0.05,


 18:55:58
Interval Count,69.04,0.00,107.03,37.11,73.88,50.14,0.00,22.25,0.00,2.61,5.47,9.95,50.33,0.00,54.08,0.00,
Average m/min.,27.60,0.00,42.82,14.85,29.56,20.07,0.00,8.90,0.00,1.04,2.19,3.98,20.12,0.00,21.63,0.00,
Distance,7488.62,16603.04,34351.99,32745.96,6952.31,19431.91,0.02,4487.29,22476.62,445.79,24471.45,2248.83,10677.08,9378.61,20265.86,0.02,
Total Counts,18721.55,41507.59,85879.97,81864.89,17380.78,48579.76,0.04,11218.22,56191.54,1114.47,61178.63,5622.07,26692.71,23446.53,50664.66,0.05,


 18:56:58
Interval Count,61.42,5.18,105.36,42.49,66.83,21.74,0.00,50.33,0.00,1.29,54.32,10.37,53.74,5.75,24.79,0.00,
Average m/min.,24.57,2.07,42.12,16.98,26.70,8.68,0.00,20.11,0.00,0.52,21.73,4.14,21.50,2.30,9.91,0.00,
Distance,7513.19,16605.11,34394.13,32762.95,6979.04,19440.60,0.02,4507.42,22476.62,446.31,24493.18,2252.97,10698.58,9380.91,20275.78,0.02,
Total Counts,18782.97,41512.78,85985.33,81907.38,17447.61,48601.50,0.04,11268.55,56191.54,1115.76,61232.95,5632.43,26746.45,23452.28,50689.45,0.05,


 18:57:58
Interval Count,71.46,81.00,99.99,62.86,74.03,46.58,0.00,48.25,0.00,1.84,57.84,11.61,14.50,36.74,57.32,0.00,
Average m/min.,28.57,32.40,40.01,25.15,29.63,18.64,0.00,19.31,0.00,0.73,23.13,4.65,5.80,14.70,22.93,0.00,
Distance,7541.77,16637.51,34434.13,32788.09,7008.65,19459.23,0.02,4526.72,22476.62,447.04,24516.32,2257.62,10704.38,9395.61,20298.71,0.02,
Total Counts,18854.43,41593.78,86085.32,81970.24,17521.63,48648.08,0.04,11316.80,56191.54,1117.61,61290.79,5644.04,26760.95,23489.01,50746.76,0.05,


 18:58:58
Interval Count,67.96,46.84,112.62,20.63,67.67,14.47,0.00,34.07,66.05,2.05,62.45,7.68,40.12,54.42,52.18,0.00,
Average m/min.,27.19,18.73,45.01,8.25,27.04,5.78,0.00,13.61,26.40,0.82,24.96,3.07,16.05,21.76,20.86,0.00,
Distance,7568.96,16656.25,34479.17,32796.35,7035.72,19465.02,0.02,4540.35,22503.04,447.86,24541.29,2260.69,10720.43,9417.37,20319.58,0.02,
Total Counts,18922.39,41640.62,86197.93,81990.87,17589.30,48662.55,0.04,11350.87,56257.59,1119.66,61353.24,5651.72,26801.07,23543.43,50798.95,0.05,


 18:59:58
Interval Count,55.42,57.82,108.82,60.18,70.21,0.00,0.00,46.11,82.37,1.37,55.71,0.00,0.89,42.70,54.08,0.00,
Average m/min.,22.16,23.12,43.54,24.08,28.11,0.00,0.00,18.46,32.96,0.55,22.29,0.00,0.35,17.07,21.63,0.00,
Distance,7591.13,16679.37,34522.70,32820.42,7063.81,19465.02,0.02,4558.79,22535.98,448.41,24563.58,2260.69,10720.78,9434.45,20341.21,0.02,
Total Counts,18977.82,41698.43,86306.75,82051.05,17659.51,48662.55,0.04,11396.97,56339.96,1121.03,61408.95,5651.72,26801.96,23586.13,50853.03,0.05,


 19:00:58
Interval Count,68.41,83.93,85.08,58.74,33.20,0.00,0.00,43.89,80.36,1.84,34.16,0.00,34.03,45.62,16.34,0.00,
Average m/min.,27.36,33.56,34.00,23.47,13.25,0.00,0.00,17.53,32.11,0.74,13.65,0.00,13.61,18.24,6.54,0.00,
Distance,7618.49,16712.95,34556.73,32843.92,7077.08,19465.02,0.02,4576.35,22568.13,449.15,24577.24,2260.69,10734.39,9452.70,20347.75,0.02,
Total Counts,19046.22,41782.37,86391.83,82109.79,17692.71,48662.55,0.04,11440.87,56420.32,1122.87,61443.11,5651.72,26835.99,23631.75,50869.37,0.05,


 19:01:58
Interval Count,72.17,86.32,107.80,0.00,0.00,0.00,0.00,46.32,83.28,1.87,53.49,0.00,55.63,48.50,34.79,0.00,
Average m/min.,28.86,34.52,43.13,0.00,0.00,0.00,0.00,18.54,33.33,0.74,21.40,0.00,22.25,19.39,13.91,0.00,
Distance,7647.36,16747.47,34599.85,32843.92,7077.08,19465.02,0.02,4594.87,22601.44,449.89,24598.64,2260.69,10756.65,9472.10,20361.66,0.02,
Total Counts,19118.39,41868.68,86499.63,82109.79,17692.71,48662.55,0.04,11487.18,56503.59,1124.74,61496.59,5651.72,26891.62,23680.25,50904.16,0.05,


 19:02:58
Interval Count,48.61,84.92,114.21,41.82,0.00,0.00,0.00,49.84,84.49,1.50,60.96,8.24,47.36,29.92,57.26,0.00,
Average m/min.,19.44,33.97,45.68,16.71,0.00,0.00,0.00,19.92,33.76,0.60,24.37,3.29,18.94,11.97,22.91,0.00,
Distance,7666.80,16781.44,34645.54,32860.64,7077.08,19465.02,0.02,4614.81,22635.23,450.49,24623.02,2263.98,10775.59,9484.07,20384.57,0.02,
Total Counts,19167.00,41953.61,86613.84,82151.61,17692.71,48662.55,0.04,11537.03,56588.08,1126.24,61557.55,5659.96,26938.97,23710.17,50961.42,0.05,


 19:03:58
Interval Count,69.82,76.26,110.09,51.41,0.00,0.00,0.00,6.78,79.89,2.00,43.64,8.87,53.67,52.91,56.13,0.00,
Average m/min.,27.93,30.51,44.04,20.58,0.00,0.00,0.00,2.71,31.99,0.80,17.47,3.55,21.47,21.15,22.44,0.00,
Distance,7694.73,16811.95,34689.57,32881.21,7077.08,19465.02,0.02,4617.52,22667.19,451.29,24640.48,2267.53,10797.06,9505.23,20407.02,0.02,
Total Counts,19236.82,42029.87,86723.93,82203.01,17692.71,48662.55,0.04,11543.80,56667.97,1128.24,61601.20,5668.83,26992.64,23763.08,51017.55,0.05,


 19:04:58
Interval Count,71.21,82.08,102.84,48.51,0.00,0.00,0.00,45.04,28.58,2.00,0.00,9.97,53.78,64.59,47.22,0.00,
Average m/min.,28.47,32.82,41.12,19.38,0.00,0.00,0.00,17.99,11.41,0.80,0.00,3.99,21.50,25.83,18.88,0.00,
Distance,7723.21,16844.78,34730.71,32900.61,7077.08,19465.02,0.02,4635.54,22678.62,452.09,24640.48,2271.52,10818.57,9531.07,20425.91,0.02,
Total Counts,19308.03,42111.95,86826.78,82251.53,17692.71,48662.55,0.04,11588.84,56696.55,1130.24,61601.20,5678.80,27046.42,23827.67,51064.78,0.05,


 19:05:58
Interval Count,62.62,83.37,8.53,41.21,0.00,0.00,0.00,33.79,0.00,1.53,0.00,10.26,43.79,42.17,1.46,0.00,
Average m/min.,25.05,33.35,3.41,16.49,0.00,0.00,0.00,13.53,0.00,0.62,0.00,4.11,17.51,16.87,0.58,0.00,
Distance,7748.26,16878.13,34734.12,32917.09,7077.08,19465.02,0.02,4649.05,22678.62,452.71,24640.48,2275.63,10836.08,9547.94,20426.49,0.02,
Total Counts,19370.64,42195.32,86835.30,82292.74,17692.71,48662.55,0.04,11622.63,56696.55,1131.76,61601.20,5689.07,27090.21,23869.84,51066.24,0.05,


 19:06:58
Interval Count,72.83,84.62,28.39,35.89,0.00,42.47,0.00,41.71,0.00,1.87,0.00,10.37,50.51,30.30,1.99,0.00,
Average m/min.,29.12,33.83,11.36,14.35,0.00,16.97,0.00,16.67,0.00,0.74,0.00,4.14,20.20,12.12,0.80,0.00,
Distance,7777.39,16911.97,34745.48,32931.45,7077.08,19482.01,0.02,4665.74,22678.62,453.45,24640.48,2279.77,10856.29,9560.06,20427.29,0.02,
Total Counts,19443.47,42279.93,86863.70,82328.63,17692.71,48705.03,0.04,11664.34,56696.55,1133.63,61601.20,5699.43,27140.72,23900.14,51068.22,0.05,


 19:07:58
Interval Count,66.01,85.09,94.58,40.13,0.00,60.55,0.00,36.50,0.00,1.74,47.20,0.13,61.99,0.00,0.12,0.00,
Average m/min.,26.40,34.03,37.82,16.06,0.00,24.23,0.00,14.61,0.00,0.70,18.89,0.06,24.79,0.00,0.05,0.00,
Distance,7803.79,16946.01,34783.31,32947.51,7077.08,19506.23,0.02,4680.34,22678.62,454.15,24659.36,2279.83,10881.08,9560.06,20427.34,0.02,
Total Counts,19509.49,42365.03,86958.28,82368.76,17692.71,48765.58,0.04,11700.84,56696.55,1135.37,61648.39,5699.57,27202.71,23900.14,51068.34,0.05,


 19:08:58
Interval Count,56.86,75.25,99.36,63.12,0.00,37.12,0.00,0.00,0.00,2.08,59.38,0.00,27.36,0.00,0.38,0.00,
Average m/min.,22.74,30.10,39.74,25.23,0.00,14.84,0.00,0.00,0.00,0.83,23.72,0.00,10.94,0.00,0.15,0.00,
Distance,7826.54,16976.11,34823.05,32972.75,7077.08,19521.08,0.02,4680.34,22678.62,454.98,24683.11,2279.83,10892.03,9560.06,20427.49,0.02,
Total Counts,19566.34,42440.28,87057.63,82431.88,17692.71,48802.70,0.04,11700.84,56696.55,1137.45,61707.78,5699.57,27230.07,23900.14,51068.72,0.05,


 19:09:58
Interval Count,56.75,0.00,40.32,30.20,0.00,40.39,0.00,0.00,0.00,1.37,5.64,0.00,0.29,0.00,6.28,0.00,
Average m/min.,22.70,0.00,16.12,12.08,0.00,16.17,0.00,0.00,0.00,0.55,2.26,0.00,0.11,0.00,2.51,0.00,
Distance,7849.24,16976.11,34839.18,32984.83,7077.08,19537.24,0.02,4680.34,22678.62,455.53,24685.37,2279.83,10892.14,9560.06,20430.00,0.02,
Total Counts,19623.09,42440.28,87097.95,82462.08,17692.71,48843.09,0.04,11700.84,56696.55,1138.82,61713.42,5699.57,27230.36,23900.14,51075.00,0.05,


 19:10:58
Interval Count,22.64,0.00,108.16,59.75,65.42,57.00,0.00,0.00,79.96,1.25,22.50,0.00,38.78,0.00,6.61,0.00,
Average m/min.,9.05,0.00,43.26,23.90,26.16,22.79,0.00,0.00,31.95,0.50,8.99,0.00,15.50,0.00,2.64,0.00,
Distance,7858.29,16976.11,34882.44,33008.73,7103.25,19560.04,0.02,4680.34,22710.61,456.03,24694.37,2279.83,10907.65,9560.06,20432.64,0.02,
Total Counts,19645.74,42440.28,87206.11,82521.83,17758.13,48900.09,0.04,11700.84,56776.51,1140.07,61735.92,5699.57,27269.13,23900.14,51081.61,0.05,


 19:11:58
Interval Count,67.49,42.91,105.21,8.64,75.09,36.83,0.00,0.00,88.46,1.04,57.49,0.00,50.07,0.00,32.41,0.00,
Average m/min.,27.00,17.15,42.07,3.46,30.02,14.73,0.00,0.00,35.40,0.41,23.00,0.00,20.03,0.00,12.96,0.00,
Distance,7885.29,16993.27,34924.53,33012.19,7133.29,19574.77,0.02,4680.34,22745.99,456.44,24717.36,2279.83,10927.68,9560.06,20445.61,0.02,
Total Counts,19713.22,42483.18,87311.32,82530.47,17833.22,48936.92,0.04,11700.84,56864.97,1141.11,61793.41,5699.57,27319.20,23900.14,51114.01,0.05,


 19:12:58
Interval Count,61.33,87.88,36.54,47.26,74.67,0.00,0.00,0.00,82.09,1.68,53.63,17.92,45.29,0.03,57.71,0.00,
Average m/min.,24.52,35.16,14.61,18.91,29.88,0.00,0.00,0.00,32.83,0.68,21.45,7.16,18.11,0.01,23.09,0.00,
Distance,7909.82,17028.43,34939.14,33031.09,7163.16,19574.77,0.02,4680.34,22778.83,457.12,24738.82,2286.99,10945.79,9560.07,20468.69,0.02,
Total Counts,19774.55,42571.07,87347.86,82577.74,17907.89,48936.92,0.04,11700.84,56947.07,1142.79,61847.04,5717.49,27364.49,23900.17,51171.72,0.05,


 19:13:58
Interval Count,66.47,85.59,26.82,61.16,73.36,0.00,0.00,0.00,80.87,1.50,62.38,10.16,41.39,0.00,55.09,0.00,
Average m/min.,26.59,34.22,10.72,24.45,29.31,0.00,0.00,0.00,32.34,0.60,24.96,4.07,16.56,0.00,22.03,0.00,
Distance,7936.41,17062.66,34949.87,33055.56,7192.50,19574.77,0.02,4680.34,22811.17,457.72,24763.77,2291.06,10962.35,9560.07,20490.73,0.02,
Total Counts,19841.03,42656.66,87374.67,82638.89,17981.25,48936.92,0.04,11700.84,57027.93,1144.29,61909.42,5727.64,27405.88,23900.17,51226.82,0.05,


 19:14:58
Interval Count,60.03,69.34,90.78,35.74,0.01,0.00,0.00,0.00,83.82,1.37,61.18,10.11,43.82,0.05,18.96,0.00,
Average m/min.,24.00,27.74,36.32,14.30,0.01,0.00,0.00,0.00,33.52,0.54,24.46,4.04,17.52,0.02,7.58,0.00,
Distance,7960.42,17090.40,34986.18,33069.85,7192.51,19574.77,0.02,4680.34,22844.70,458.26,24788.24,2295.10,10979.88,9560.09,20498.31,0.02,
Total Counts,19901.05,42726.00,87465.45,82674.63,17981.26,48936.92,0.04,11700.84,57111.75,1145.66,61970.61,5737.75,27449.70,23900.22,51245.78,0.05,


 19:15:58
Interval Count,69.63,88.72,102.46,29.43,26.12,0.00,0.00,4.37,71.55,1.63,60.82,10.47,52.00,0.08,63.00,0.00,
Average m/min.,27.85,35.48,40.96,11.77,10.43,0.00,0.00,1.74,28.61,0.66,24.33,4.19,20.79,0.03,25.18,0.00,
Distance,7988.27,17125.89,35027.16,33081.63,7202.95,19574.77,0.02,4682.08,22873.32,458.92,24812.57,2299.29,11000.68,9560.12,20523.51,0.02,
Total Counts,19970.68,42814.72,87567.91,82704.07,18007.38,48936.92,0.04,11705.21,57183.30,1147.29,62031.42,5748.22,27501.70,23900.30,51308.78,0.05,


 19:16:58
Interval Count,14.58,90.57,113.70,63.49,73.80,52.59,0.00,39.96,2.92,1.53,17.21,8.00,50.41,0.00,31.67,0.00,
Average m/min.,5.84,36.23,45.49,25.40,29.54,21.06,0.00,16.00,1.17,0.61,6.88,3.20,20.16,0.00,12.68,0.00,
Distance,7994.11,17162.12,35072.64,33107.02,7232.47,19595.81,0.02,4698.07,22874.49,459.53,24819.45,2302.49,11020.84,9560.12,20536.18,0.02,
Total Counts,19985.26,42905.29,87681.61,82767.55,18081.18,48989.51,0.04,11745.17,57186.22,1148.82,62048.63,5756.22,27552.11,23900.30,51340.45,0.05,


 19:17:58
Interval Count,0.00,86.05,104.71,56.13,70.89,49.53,0.00,29.74,0.00,1.79,0.00,8.39,29.12,0.00,29.37,0.00,
Average m/min.,0.00,34.40,41.85,22.42,28.32,19.78,0.00,11.87,0.00,0.71,0.00,3.36,11.65,0.00,11.74,0.00,
Distance,7994.11,17196.54,35114.53,33129.47,7260.83,19615.62,0.02,4709.96,22874.49,460.24,24819.45,2305.85,11032.49,9560.12,20547.93,0.02,
Total Counts,19985.26,42991.34,87786.32,82823.68,18152.08,49039.04,0.04,11774.91,57186.22,1150.61,62048.63,5764.62,27581.22,23900.30,51369.82,0.05,


 19:18:58
Interval Count,0.00,86.34,106.64,43.41,63.83,63.51,0.00,40.47,0.00,1.63,0.00,7.58,0.00,0.00,43.32,0.00,
Average m/min.,0.00,34.53,42.66,17.38,25.55,25.42,0.00,16.20,0.00,0.65,0.00,3.03,0.00,0.00,17.32,0.00,
Distance,7994.11,17231.07,35157.18,33146.84,7286.36,19641.02,0.02,4726.15,22874.49,460.89,24819.45,2308.88,11032.49,9560.12,20565.25,0.02,
Total Counts,19985.26,43077.68,87892.96,82867.09,18215.91,49102.55,0.04,11815.38,57186.22,1152.24,62048.63,5772.20,27581.22,23900.30,51413.13,0.05,


 19:19:58
Interval Count,0.00,89.30,66.66,41.46,69.89,51.95,0.00,39.18,0.00,1.87,0.00,0.24,0.00,0.00,52.66,0.00,
Average m/min.,0.00,35.72,26.66,16.57,27.94,20.76,0.00,15.66,0.00,0.75,0.00,0.09,0.00,0.00,21.07,0.00,
Distance,7994.11,17266.79,35183.85,33163.42,7314.32,19661.80,0.02,4741.83,22874.49,461.64,24819.45,2308.97,11032.49,9560.12,20586.32,0.02,
Total Counts,19985.26,43166.99,87959.62,82908.55,18285.80,49154.50,0.04,11854.57,57186.22,1154.11,62048.63,5772.43,27581.22,23900.30,51465.79,0.05,


 19:20:58
Interval Count,0.00,55.47,0.00,63.16,63.45,22.50,0.00,40.74,0.00,1.63,0.00,0.00,0.00,0.00,32.38,0.00,
Average m/min.,0.00,22.18,0.00,25.27,25.39,9.01,0.00,16.30,0.00,0.65,0.00,0.00,0.00,0.00,12.95,0.00,
Distance,7994.11,17288.98,35183.85,33188.68,7339.70,19670.80,0.02,4758.12,22874.49,462.29,24819.45,2308.97,11032.49,9560.12,20599.27,0.02,
Total Counts,19985.26,43222.46,87959.62,82971.71,18349.25,49177.00,0.04,11895.30,57186.22,1155.74,62048.63,5772.43,27581.22,23900.30,51498.17,0.05,


 19:21:58
Interval Count,0.00,89.47,30.26,63.33,0.00,61.34,0.00,39.59,27.79,0.36,0.00,0.00,0.00,0.00,53.07,0.00,
Average m/min.,0.00,35.78,12.09,25.32,0.00,24.51,0.00,15.82,11.11,0.15,0.00,0.00,0.00,0.00,21.21,0.00,
Distance,7994.11,17324.77,35195.95,33214.02,7339.70,19695.34,0.02,4773.96,22885.61,462.44,24819.45,2308.97,11032.49,9560.12,20620.49,0.02,
Total Counts,19985.26,43311.93,87989.88,83035.04,18349.25,49238.34,0.04,11934.89,57214.01,1156.09,62048.63,5772.43,27581.22,23900.30,51551.24,0.05,


 19:22:58
Interval Count,0.00,83.58,94.11,49.62,0.00,64.74,0.00,20.68,79.62,0.00,3.39,3.95,0.00,0.00,29.79,0.00,
Average m/min.,0.00,33.44,37.65,19.85,0.00,25.92,0.00,8.28,31.87,0.00,1.36,1.58,0.00,0.00,11.92,0.00,
Distance,7994.11,17358.21,35233.59,33233.86,7339.70,19721.23,0.02,4782.23,22917.45,462.44,24820.81,2310.55,11032.49,9560.12,20632.41,0.02,
Total Counts,19985.26,43395.51,88083.99,83084.66,18349.25,49303.08,0.04,11955.58,57293.63,1156.09,62052.03,5776.38,27581.22,23900.30,51581.03,0.05,


 19:23:58
Interval Count,0.00,81.83,96.26,41.62,0.00,48.63,0.00,0.00,73.86,0.00,16.51,9.24,17.71,0.00,30.39,0.00,
Average m/min.,0.00,32.73,38.51,16.64,0.00,19.43,0.00,0.00,29.51,0.00,6.61,3.70,7.08,0.00,12.16,0.00,
Distance,7994.11,17390.94,35272.10,33250.51,7339.70,19740.68,0.02,4782.23,22946.99,462.44,24827.42,2314.25,11039.57,9560.12,20644.57,0.02,
Total Counts,19985.26,43477.34,88180.25,83126.28,18349.25,49351.71,0.04,11955.58,57367.49,1156.09,62068.54,5785.62,27598.93,23900.30,51611.42,0.05,


 19:24:58
Interval Count,0.00,86.58,73.76,70.33,0.00,63.67,0.00,0.00,41.76,1.54,40.78,8.13,43.76,0.00,58.50,0.00,
Average m/min.,0.00,34.62,29.50,28.13,0.00,25.48,0.00,0.00,16.72,0.61,16.32,3.25,17.51,0.00,23.39,0.00,
Distance,7994.11,17425.57,35301.61,33278.64,7339.70,19766.15,0.02,4782.23,22963.70,463.05,24843.73,2317.50,11057.08,9560.12,20667.97,0.02,
Total Counts,19985.26,43563.92,88254.01,83196.61,18349.25,49415.38,0.04,11955.58,57409.25,1157.63,62109.32,5793.75,27642.70,23900.30,51669.92,0.05,


 19:25:58
Interval Count,0.00,80.00,0.00,39.83,0.00,34.91,0.00,0.00,0.00,1.95,54.70,7.68,51.49,0.12,59.39,0.00,
Average m/min.,0.00,32.00,0.00,15.92,0.00,13.96,0.00,0.00,0.00,0.78,21.86,3.07,20.58,0.05,23.76,0.00,
Distance,7994.11,17457.57,35301.61,33294.57,7339.70,19780.12,0.02,4782.23,22963.70,463.83,24865.61,2320.57,11077.67,9560.17,20691.73,0.02,
Total Counts,19985.26,43643.92,88254.01,83236.43,18349.25,49450.29,0.04,11955.58,57409.25,1159.58,62164.01,5801.43,27694.18,23900.42,51729.32,0.05,


 19:26:59
Interval Count,0.00,76.53,41.82,63.09,0.00,66.95,0.00,0.00,0.00,2.13,59.50,9.05,37.36,0.05,55.87,0.00,
Average m/min.,0.00,30.60,16.71,25.24,0.00,26.78,0.00,0.00,0.00,0.85,23.82,3.62,14.95,0.02,22.33,0.00,
Distance,7994.11,17488.18,35318.33,33319.81,7339.70,19806.89,0.02,4782.23,22963.70,464.68,24889.41,2324.19,11092.62,9560.19,20714.07,0.02,
Total Counts,19985.26,43720.45,88295.83,83299.53,18349.25,49517.24,0.04,11955.58,57409.25,1161.71,62223.51,5810.49,27731.54,23900.47,51785.18,0.05,


 19:27:59
Interval Count,0.00,68.26,78.53,14.61,0.00,15.30,0.00,2.47,0.00,1.61,61.76,6.55,49.36,0.00,25.80,0.00,
Average m/min.,0.00,27.30,31.41,5.84,0.00,6.13,0.00,0.99,0.00,0.65,24.67,2.63,19.73,0.00,10.32,0.00,
Distance,7994.11,17515.48,35349.74,33325.65,7339.70,19813.02,0.02,4783.22,22963.70,465.33,24914.11,2326.82,11112.36,9560.19,20724.39,0.02,
Total Counts,19985.26,43788.71,88374.36,83314.13,18349.25,49532.54,0.04,11958.05,57409.25,1163.32,62285.28,5817.04,27780.89,23900.47,51810.99,0.05,


 19:28:59
Interval Count,58.51,0.00,85.26,52.71,0.00,60.93,0.00,41.24,15.47,1.37,59.68,8.24,48.67,0.00,62.92,0.00,
Average m/min.,23.40,0.00,34.09,21.07,0.00,24.36,0.00,16.50,6.19,0.54,23.88,3.29,19.47,0.00,25.16,0.00,
Distance,8017.51,17515.48,35383.85,33346.74,7339.70,19837.39,0.02,4799.72,22969.89,465.87,24937.98,2330.11,11131.83,9560.19,20749.56,0.02,
Total Counts,20043.78,43788.71,88459.62,83366.84,18349.25,49593.47,0.04,11999.29,57424.72,1164.68,62344.96,5825.28,27829.57,23900.47,51873.91,0.05,


 19:29:59
Interval Count,63.12,0.00,96.57,48.92,0.00,0.00,0.00,32.79,62.89,1.92,62.49,8.71,22.00,0.00,51.17,0.00,
Average m/min.,25.24,0.00,38.63,19.58,0.00,0.00,0.00,13.11,25.15,0.77,24.99,3.48,8.80,0.00,20.47,0.00,
Distance,8042.76,17515.48,35422.47,33366.31,7339.70,19837.39,0.02,4812.83,22995.05,466.64,24962.98,2333.59,11140.63,9560.19,20770.03,0.02,
Total Counts,20106.89,43788.71,88556.18,83415.76,18349.25,49593.47,0.04,12032.08,57487.62,1166.61,62407.45,5833.99,27851.57,23900.47,51925.08,0.05,


 19:30:59
Interval Count,65.76,0.00,25.30,69.12,0.00,0.00,0.00,30.17,69.95,2.30,59.68,2.00,0.00,0.00,43.59,0.00,
Average m/min.,26.30,0.00,10.11,27.62,0.00,0.00,0.00,12.07,27.98,0.92,23.87,0.80,0.00,0.00,17.43,0.00,
Distance,8069.06,17515.48,35432.59,33393.95,7339.70,19837.39,0.02,4824.90,23023.03,467.56,24986.85,2334.39,11140.63,9560.19,20787.47,0.02,
Total Counts,20172.66,43788.71,88581.49,83484.88,18349.25,49593.47,0.04,12062.25,57557.57,1168.91,62467.13,5835.99,27851.57,23900.47,51968.67,0.05,


 19:31:59
Interval Count,52.95,0.00,0.00,17.83,0.00,0.00,0.00,41.30,77.62,1.96,62.22,0.00,16.97,0.00,60.57,0.00,
Average m/min.,21.17,0.00,0.00,7.13,0.00,0.00,0.00,16.52,31.03,0.79,24.87,0.00,6.79,0.00,24.22,0.00,
Distance,8090.24,17515.48,35432.59,33401.08,7339.70,19837.39,0.02,4841.42,23054.07,468.35,25011.74,2334.39,11147.42,9560.19,20811.69,0.02,
Total Counts,20225.61,43788.71,88581.49,83502.71,18349.25,49593.47,0.04,12103.55,57635.18,1170.87,62529.36,5835.99,27868.54,23900.47,52029.24,0.05,


 19:32:59
Interval Count,54.05,0.00,1.21,67.64,0.00,0.00,0.00,25.89,60.00,2.32,61.49,8.13,48.61,0.00,59.03,0.00,
Average m/min.,21.61,0.00,0.49,27.03,0.00,0.00,0.00,10.35,23.99,0.92,24.61,3.26,19.44,0.00,23.61,0.00,
Distance,8111.86,17515.48,35433.08,33428.14,7339.70,19837.39,0.02,4851.78,23078.07,469.27,25036.34,2337.65,11166.86,9560.19,20835.31,0.02,
Total Counts,20279.66,43788.71,88582.70,83570.36,18349.25,49593.47,0.04,12129.45,57695.18,1173.18,62590.84,5844.12,27917.14,23900.47,52088.26,0.05,


 19:33:59
Interval Count,61.42,44.95,104.88,68.43,18.14,0.00,0.00,21.96,84.78,0.05,60.82,9.05,52.95,0.62,34.92,0.00,
