Day,Date,Time,OpenFieldMice1-20:Irrad,OpenFieldMice1-21:Irrad,OpenFieldMice1-24:Irrad,OpenFieldMice1-29:Irrad,OpenFieldMice1-31:Irrad,OpenFieldMice1-33:Irrad,OpenFieldMice1-22:Sham,OpenFieldMice1-23:Sham,OpenFieldMice1-25:Sham,OpenFieldMice1-26:Sham,OpenFieldMice1-28:Sham,OpenFieldMice1-32:Sham,OpenFieldMice2-01:Irrad,OpenFieldMice2-02:Irrad,OpenFieldMice2-03:Irrad,OpenFieldMice2-06:Irrad,OpenFieldMice2-08:Irrad,OpenFieldMice2-10:Irrad,OpenFieldMice2-13:Irrad,OpenFieldMice2-14:Irrad,OpenFieldMice2-04:Sham,OpenFieldMice2-05:Sham,OpenFieldMice2-07:Sham,OpenFieldMice2-09:Sham,OpenFieldMice2-11:Sham,OpenFieldMice2-12:Sham,OpenFieldMice2-15:Sham,OpenFieldMice2-16:Sham,OpenFieldMice3-02:Irrad,OpenFieldMice3-04:Irrad,OpenFieldMice3-05:Irrad,OpenFieldMice3-07:Irrad,OpenFieldMice3-08:Irrad,OpenFieldMice3-09:Irrad,OpenFieldMice3-11:Irrad,OpenFieldMice3-13:Irrad,OpenFieldMice3-01:Sham,OpenFieldMice3-03:Sham,OpenFieldMice3-10:Sham,OpenFieldMice3-12:Sham,OpenFieldMice3-14:Sham,OpenFieldMice3-15:Sham,OpenFieldMice3-16:Sham,YMaze1-01:Irrad,YMaze1-03:Irrad,YMaze1-05:Irrad,YMaze1-06:Irrad,YMaze1-08:Irrad,YMaze1-09:Irrad,YMaze1-13:Irrad,YMaze1-02:Sham,YMaze1-04:Sham,YMaze1-07:Sham,YMaze1-10:Sham,YMaze1-11:Sham,YMaze1-12:Sham,YMaze1-14:Sham,YMaze2-01:Irrad,YMaze2-04:Irrad,YMaze2-07:Irrad,YMaze2-09:Irrad,YMaze2-12:Irrad,YMaze2-16:Irrad,YMaze2-02:Sham,YMaze2-03:Sham,YMaze2-05:Sham,YMaze2-08:Sham,YMaze2-10:Sham,YMaze2-11:Sham,YMaze2-13:Sham,YMaze2-14:Sham
-4,5/28/50,19:52:00,21.104,27.644,17.416,10.788,6.496,27.548,32.288,21.184,14.112,21.632,2.116,0,17.356,0,23.532,15.572,33.404,24.396,23.044,24.82,32.696,25.98,30.728,3.128,0.056,15.748,9.584,20.336,34.272,29.472,21.272,23.5,23.28,1.156,1.064,26.612,27.256,13.672,21.016,0,24.4,23.684,28.464,29.412,0.704,31.596,0,34.964,0,28.512,29.636,0,27.952,28.104,2.684,22.58,37.564,36.916,11.936,14.468,0.936,28.256,0,14.836,19.664,0,0,17.488,1.748,0,28.852
-4,5/28/50,19:53:00,19.544,2.148,19.744,24.444,27.064,24.196,33.564,16.172,29.604,26.032,3.704,35.528,14.496,0,24.42,10.956,29.08,26.656,20.32,28.484,31.28,11.996,31.528,3.348,0.768,22.896,17.768,34.5,27.568,1.244,0,0,40.728,1.568,1.844,20.244,22.396,27.596,25.156,0,20.596,0,22.564,26.784,25.512,24.056,0,25.956,0,32.028,37.232,0,28.22,8.68,2.968,25.748,0.044,40.912,27.98,11.144,0.116,11.684,0,30.08,0,0,14.804,21.32,0.884,0,29.096
-4,5/28/50,19:54:00,3.112,0,18.244,21.384,27.22,23.1,20.228,0,18.752,16.72,2.532,36.628,21.312,0.5,23.536,0,32.416,26.372,22.68,28.084,23.396,18.328,32.064,3.052,1.42,25.1,17.128,32.088,26.748,0,20.048,0.016,42.448,1.388,0.4,19.816,25.504,28.104,19.02,0,25.368,0,29.184,23.848,37.712,27.984,14.656,33.436,0,31.004,33.616,0,15.12,26.372,2.932,25.796,15.932,40.22,29.872,20.672,1.156,0,4.48,37.652,24.468,19.144,35.68,22.632,1.116,0,28.728
-4,5/28/50,19:55:00,19.068,0,19.152,12.788,0.196,9.216,4.272,0,25.744,0,3.932,28,11.656,2.312,24.432,5.088,31.756,25.184,5.204,30.148,27.488,15.4,32.804,3.336,1.104,25.6,21.484,31.888,18.852,0,20.168,28.364,22.548,1.468,0.728,29.072,24.816,27.548,0,18.216,25.612,17.364,16.164,28.132,35.356,31.816,17.2,10.584,0,31.364,35.82,0,16.82,26.356,2.848,25.152,38.748,39.984,30.616,21.312,1.452,25.188,29.38,33.904,36.248,26.332,42.268,22.32,1.38,0,31.448
-4,5/28/50,19:56:00,8.02,0,18.332,0,0,20.964,37.252,10.232,26.352,0,2.328,0.084,20.032,16.484,22.98,21.628,24.236,23.132,18.048,29.768,30.272,17.248,31.956,3.348,1.812,17.804,23.104,33.052,32.736,0,20.628,33.744,43.144,1.196,0.58,26.832,26.156,25.932,0,24.6,1.232,17.512,23.136,28.988,37.804,7.396,0,35.152,0,22.596,36.836,0,0,11.228,2.588,25.796,36.516,35.912,0.12,11.632,1.252,27.896,26.164,41.152,34.736,25.152,42.412,22.648,1.928,0,27.536
-4,5/28/50,19:57:00,13.312,0,19.22,13.536,0,31.168,33.9,22.38,27.732,6.784,4.38,27.8,15.82,37.436,26.336,3.48,19.316,10.02,25.78,13.2,23.5,0.636,27.996,3.272,0.836,26.904,7.432,28.648,32.688,7.616,21.584,15.468,2.236,1.544,0.716,20.556,22.112,29.356,0,24.844,18.516,23.132,30.004,26.3,25.232,31.02,0,32.716,0,28.372,4.18,0,0,27.968,2.528,0.144,41.236,34.116,0,6.78,1.696,27.6,26.052,35.236,22.612,25.3,38.704,22.732,2.252,0,13.588
-4,5/28/50,19:58:00,20.42,18.696,12.668,24.588,19.552,31.636,31.412,17.62,23.78,26.464,4.072,37.768,15.712,29.712,4.4,0,34.32,25.572,23.548,30.244,0,0,6.112,3.232,1.448,26.188,21.844,0.4,30.844,33.828,20.08,20.616,0,1.688,1.18,27.744,0.012,27.728,12.052,25.004,22.472,27.188,14.864,23.372,24.888,28.98,0,26.052,0,29.62,0,0,0,27.48,2.684,0,34.3,41.988,0,18.356,0.864,21.756,27.436,38.228,37.232,27.856,34.82,16.412,1.852,0,29.08
-4,5/28/50,19:59:00,21.7,23.836,15.9,25.528,25.496,28.936,29.232,18.988,9.828,20.572,4.032,34.348,24.164,31.82,0,9.5,21.344,25.144,25.836,30.088,0,0,21.5,3.464,1.78,23.788,21.272,0,33.996,32.536,2.884,17.064,0,1.472,0.736,26.38,0,10.296,23.704,24.604,26.856,25.728,0,23.616,38.396,15.3,0.064,0,0,32.348,0.332,0,1.68,25.112,3.02,0,38.244,1.6,0,19.152,2.084,0,26.364,38.596,28.536,17.296,42.744,15.048,1.696,0,28.2
-4,5/28/50,20:00:00,19.936,26.972,17.68,7.988,4.368,29.164,33.644,7.796,28.132,19.304,1.772,37.588,23.604,30.712,0,26.368,34.236,20.716,25.404,23.012,0,0,18.232,3.296,1.532,23.644,21.304,0,28.08,27.532,0,18.38,0,1.556,0.168,9.716,16.452,0,22.084,27.644,26.428,23.6,0,26.304,34.012,30.912,0,12.404,0,21.088,13.372,0,23.388,3.596,2.316,0,32.312,0,22.068,20.072,1.556,0,25.02,25.668,13.716,0.016,32.604,24.004,1.628,0,0.588
-4,5/28/50,20:01:00,19.164,20.772,18.404,17.02,29.2,0,6.172,16.004,6.496,20.228,0,31.168,17.456,29.216,24.212,20.244,30.72,25.332,26.816,0,0,13.844,0,3.388,1.584,22.884,19.268,0,36.256,30.784,0,21.756,17.064,1.484,0.496,19.388,25.948,15.052,23.912,28.472,19.82,9.632,0,20.272,10.796,32.456,0.488,32.88,0,29.604,32.696,0,25.072,24.7,1.116,0,45.28,4.188,4.904,5.32,0.012,3.484,12.272,15.752,4.852,3.632,13.848,17.316,0.616,0,4.644
-4,5/28/50,20:02:00,0,20.764,11.828,8.528,18.536,0,0,18.216,0,19.58,0,1.888,20.156,29.8,10.568,29.004,32.084,14.4,19.6,0,0,20.7,0.08,2.232,1.6,22.684,12.312,26.984,25.436,25.184,0,2.3,28.132,1.452,0.612,23.188,26.412,28.828,0.228,31.9,26.388,26.972,0,0.004,15.916,18.164,19.98,26.464,0,26.212,20.416,0,25.244,23.388,3.012,0,41.8,10.672,1.544,8.028,0,6.452,19.68,25.484,9.452,14.82,13.38,13.088,0.088,0,2.832
-4,5/28/50,20:03:00,0,25.116,18.62,24.352,0.48,10.12,8.912,19.816,0,1.748,0,31.256,17.144,31.836,30.356,28.872,31.18,0,0,10.32,0,21.78,37.348,0,1.4,21.768,20.652,32.6,31.496,27.648,0,0,40.748,1.316,0.004,11.088,24.504,28.172,0,22.084,23.228,1.68,23.036,0,2.58,25.152,23.216,32.096,0,24.3,36.68,0,21.58,16.564,1.6,0,35.568,15.404,7.62,0.144,0,2.1,3.012,27.5,0,8.948,16.612,10.128,0,0,0
-4,5/28/50,20:04:00,11.004,0,18.164,28.52,11.132,24.788,34.528,19.532,11.868,0,2.9,34.5,18.232,35.136,19.964,15.072,24.152,0,0,0.9,18.096,13.188,34.916,0,0,22.048,24.504,30.128,12.952,28.584,17.668,20.436,24.664,1.42,0.036,25.428,25.232,26.388,9.512,32.012,24.628,14.204,13.38,0.016,28.704,31.268,21.356,36.244,0,29.712,33.528,0,25.404,26.756,1.548,0,42.104,33.888,19.052,0,0.128,3.984,11.044,23.156,0,21.828,12.564,17.812,0,0,0
-4,5/28/50,20:05:00,21.488,24.248,19.556,28,21.9,21.852,30.336,21.2,28.48,0,3.936,12.584,21.704,8.796,27.584,0,25.9,0,0,1.932,26.98,11.412,35.648,0,0,21.048,9.312,29.6,8.464,24.948,23.468,0,31.132,0.948,0,24.068,24.312,28.096,22.256,29.444,24.232,22.284,1.248,11.256,34.484,26.672,23.772,33.488,0,24.396,34.016,0,18.104,22.512,2.52,0,37.016,38.016,2.616,0.08,0,17.568,0.772,30.172,0,19.756,33.232,21.7,0,0,0
-4,5/28/50,20:06:00,0.852,24.056,18.988,1.464,22.036,18.796,31.08,7.636,17.616,0,4.056,0.016,18.468,34.72,23.344,0,6.716,0,0,16.328,22.044,0,35.728,0,1.2,23.068,2.32,27.796,35.832,0.004,21.368,0,42.816,1.568,2.232,18.012,24.416,7.804,23.264,29.656,24.064,24.728,28.732,21.72,11.652,29.296,21.944,24.996,0,28.616,39.932,0,23.644,23.4,2.836,0.02,30.984,35.012,22.868,2.456,0,19.996,22.788,27.116,0,6.668,36.656,0.964,0,0,0
-4,5/28/50,20:07:00,12.384,29.452,9.828,30.536,21.912,11.6,34.196,2.372,28.872,0,1.848,0,21.556,32.636,23.704,17.844,0,0,27.532,23.78,33.104,0,28.212,3.548,0.62,10.32,25.064,19.048,35.848,0,19.88,0,18.464,1.588,2.832,0,25.884,0,21.252,29.788,22.3,18.664,21.532,24.832,27.904,31.3,23.448,0,0,21.344,33.28,0,25.536,28.756,0.452,1.38,41.844,0.036,24.136,7.256,0,1.148,24.504,6.132,0,0,38.736,18.804,0,0,4.116
-4,5/28/50,20:08:00,21.704,5.988,15.404,26.632,19.184,0,32.032,22.112,23.812,6.42,1.532,0,1.752,31.264,23.356,27.1,24.004,7.48,24.596,3.104,27.984,9.464,17.204,2.62,0.748,0,21.468,34,33.616,6.836,19.496,0,39.4,1.412,2.136,0,7.584,7.748,24.084,25.944,17.204,24.632,26.856,22.548,38.156,33.78,2.896,0,0,0,26.444,0,25.756,29.688,0,25.528,35.48,0,11.972,17.304,0,21.432,27.1,0,0,0,42.068,24.872,0,0,32.948
-4,5/28/50,20:09:00,18.856,17.004,12.904,24.168,13.832,13.412,25.836,21.996,25.944,23.848,4.004,0,0,34.6,27.384,28.288,35.148,25.316,29.388,0,32.484,22.428,5.356,3.244,0.58,0,23.728,32.968,33.048,27.9,20.344,0,24.156,1.644,0,0,0,29.512,12.956,26.252,25.948,20.52,21.48,27.328,31.268,9.268,0,0.084,0,15.996,39.436,0,20.18,0.444,0,26.836,45.516,36.644,0,19.98,0,21.28,28.052,0,8.632,0,0,20.912,0,0,30.388
-4,5/28/50,20:10:00,5.104,18.632,16.98,25.828,9.736,22.332,0,22.072,25.548,25.568,4.484,0,4.684,30.264,27.1,13.956,33.128,26.236,10.088,23.244,14.704,0.9,26.052,3.748,0.356,0,21.584,31.072,34.616,31.612,20.044,3.896,17.396,1.4,0,24.42,0,29.388,22.344,30.796,23.564,1.728,15.752,27.08,31.384,23.436,0.016,34.496,0,30.08,17.98,0,24.98,15.288,0,21.128,41.648,41.132,0,19.916,0,19.852,5.672,18.556,27.648,16.68,0,23.688,0,0,24.044
-4,5/28/50,20:11:00,21.68,12.896,18.232,12.88,8.012,21.388,10.684,17.4,12.212,22.412,3.272,9.672,23.132,32.556,26.52,27.528,31.544,9.628,29.664,32.556,30.732,0,31.348,3.464,0.88,18.6,26.228,33.128,34.02,29.28,20.672,32.12,23.512,1.472,0,27.084,0,28.168,24.032,0.104,24.52,24.972,0,23.264,14.132,30.052,8.6,35.156,0,31.796,0,0,24.456,25.6,2.612,27.152,26.588,34.912,0,11.852,0.58,12.496,0,25.588,26.868,27.612,37.32,24.528,0,0,28.328
-4,5/28/50,20:12:00,14.632,26.264,19.636,0,27.048,25.448,37.732,10.536,26.504,22.556,1.704,23.636,12.12,31.044,28.164,26.432,33.796,0,29.932,28.664,31.056,8.42,31.984,3.452,0.3,24.344,24.696,34.444,31.988,30.484,10.344,33.712,41.644,1.032,0.968,26.636,0,14.452,18.496,0.044,22.652,13.128,0,21.404,0,31,24.152,17.372,0,31.332,28.052,0,25.972,26.916,3.256,6.196,33.388,30.828,0,12.132,1.748,0,0,35.272,33.6,25.368,42.216,23.448,0,0,28.472
-4,5/28/50,20:13:00,22.756,26.98,19.028,0,16.384,8.884,29.82,22.816,26.788,21.3,4.472,37.4,19.328,29.148,21.048,25.884,34.228,0,22.38,32.088,14.788,27.156,21.304,2.68,0.484,24.004,24.036,31.312,29.016,24.244,6.7,25.456,39.148,1.548,2.232,21.98,0,24.88,25,0,22.032,23.356,0,26.416,0,29.084,24.156,28.516,0,22.652,34.064,0,9.004,28.352,3.08,27.512,26.136,38.364,0,0,1.664,0,0,38.1,26.22,26.444,48.128,23.996,0,0,25.58
-4,5/28/50,20:14:00,23.984,29.604,20.852,23.388,22.552,0,31.056,22.796,23.628,23.188,4.284,31.984,21.384,16.8,5.748,27.232,26.052,16.02,21.68,31.396,0.544,27.472,25.472,4.248,0.42,25.772,20.964,26.3,22.684,28.848,0.028,28.5,42.116,1.716,2.832,23.804,18.304,25.8,20.836,0,17.856,25.672,0,6.52,0,24.096,23.828,31.596,0,30.372,25.396,0,26.612,17.628,3.444,23.904,41.244,40.948,0,0,1.872,22.288,25.544,36.872,17.536,6.612,43.668,12.744,0,0,24.428
-4,5/28/50,20:15:00,0,8.728,0.104,19.02,24.912,0,30.932,22.596,0,22.112,1.468,33.704,19.7,35.072,29.852,12.252,17.932,24.936,22.584,16.748,30.38,27.388,33.548,2.452,0.78,27.652,21.68,9.116,0,17,0,19.92,46.432,1.62,4.272,14.62,25.864,27.384,25.016,0,0,17.628,0,0,21.212,29.884,9.012,23.064,0,22.932,18.42,0,27.104,29.152,3.02,27.148,38.82,38.632,0,0,2.02,20.664,26.58,19.644,18.072,7.748,22.052,10.172,0,0,24.432
-4,5/28/50,20:16:00,3.764,6.72,15.672,27.844,19.652,0,25.632,16.596,0,22.272,4.132,29.248,19.288,33.952,28.116,5.18,21.08,25.748,6.264,25.744,23.384,25.012,31.816,3.4,1.136,18.636,21.768,35.656,1.72,26.952,0,0,37.052,1.544,1.896,24.772,25.088,26.12,23.944,22.636,15.912,17.104,29.296,0,37.696,33.912,21.044,29,0,31.828,28.888,0,24.112,9.888,2.536,24.928,37.3,38.712,0,22.788,2,14.488,15.112,39.184,20.156,27.584,42.88,1.212,0,0,21.5
-4,5/28/50,20:17:00,22.004,31.328,19.052,26.872,27.404,14.328,0,0,19.556,24.504,4.232,30.016,15.352,36.648,24.348,30.804,28.88,25.444,24,10.072,29.704,28.212,33.228,2.588,0.82,24.628,21.784,26.604,30.384,30.736,7.112,0,0,0,4.432,24.336,24.684,26.948,21.7,30.356,24.556,20.612,21.072,0,32.452,31.452,20.436,34.436,0,34.868,32.544,0,26.748,0,3.316,26.196,34.264,26.18,16.252,16.752,1.356,17.78,25.648,39.796,16.912,27.532,39.348,22.464,0,0,23.38
-4,5/28/50,20:18:00,23.684,27.544,12.912,26.588,4.544,23.336,25.92,0,25.116,24.796,2.912,33.964,15.036,0.02,24.048,30.8,23.316,23.988,27.08,21.816,31.756,27.768,33.404,2.8,1.284,24.956,20.228,31.2,34.452,29.188,23.732,1.896,25.032,0.668,3.336,27.864,24.516,21.68,20.3,28.8,20.62,23.872,30.396,0,6.548,31.468,23.212,21.784,0,12.036,22.62,0,27.696,19.148,3.444,25.412,38.032,40.236,22.348,21.248,0.696,23.1,26.064,41.1,4.232,27.604,0,23.452,0,0,22.8
-4,5/28/50,20:19:00,22,12.18,0,8.256,26.632,24.016,33.704,0,26.544,22.868,1.784,15.612,19.952,0,15.184,27.556,24.416,25.62,22.636,29.868,29.628,18.372,23.052,1.964,1.072,26.268,19.112,29.48,34.528,24.48,22.236,33.832,27.056,1.672,1.372,30.5,10.736,26.968,18.568,28.796,19.916,25.936,26.732,1.8,25.064,29.42,20.016,31.264,0,0,33.68,0,16.344,27.852,1.832,26.884,37.844,43.748,24.112,20.2,1.496,22.348,26.484,28.316,26.428,26.28,0,23.484,1.656,0,21.22
-4,5/28/50,20:20:00,18.188,30.568,0.048,10.984,24.596,24.636,30.352,5.784,10.132,0,3.444,0.028,16.888,0,28.072,8.688,26.052,27.568,26.116,32.752,31.248,24.036,29.984,0.028,1.22,25.696,19.3,29.7,34.244,29.62,21.416,33.388,38.42,1.496,0,25.612,22.764,24.696,0.012,23.404,26.564,26.012,21.344,26.828,34.548,13.784,0.416,14.396,0,30.352,10.412,0,28.328,28.096,2.032,26.916,39.544,42.296,21.416,20.144,1.644,20.168,24.972,0,25.932,24.768,0,8.3,1.4,0,0
-4,5/28/50,20:21:00,21.696,14.432,0,26.984,22.468,26.352,26.02,19.736,28.432,0,2.496,0,20.444,0,26.184,0,26.268,28.8,10.22,33.688,5.884,27.004,33.78,2.872,0.068,23.356,16.78,25.904,33.848,4.248,18.42,30.08,5.288,1.62,0.152,0,22.836,27.38,0,9.132,24.864,6.548,28.28,27.764,30.92,29.644,24.372,15.028,0,25.596,34.72,0,11.988,27.816,2.032,26.752,33.952,42.58,21.92,18.068,1.516,21.052,21.512,26.78,26.748,24.352,16.728,24.256,1.432,0,0
-4,5/28/50,20:22:00,13.6,0,0.884,20,28.648,16.112,30.028,21.772,25.012,0,0,5.1,21.256,0,9.944,0,13.18,27.12,0,15.872,0,18.916,34.044,3,0.416,0,1.272,27.196,36.056,0,0,13.668,18.756,1.548,2.684,0,24.152,19.78,0,29.3,21.5,0,21.404,26.296,33.496,32.264,22.9,34.616,0,31.004,32.012,0,0,25.272,2.896,22.404,40.752,43.328,20.236,9.332,1.496,0,25.416,39.872,33.116,17.468,41.856,23.128,0.968,0,0
-4,5/28/50,20:23:00,21.272,0,18.204,20.144,23.52,11.42,32.556,9.368,23.588,0,0.736,34.712,18.652,10.884,13.928,0,27.864,26.016,0,24.612,0,31.888,33.348,3.188,0.18,0,22.056,31.756,8.844,0,0,35.388,44.32,1.452,2.336,0,25.664,0,0,28.756,24.768,0,23.636,27.232,33.08,30.404,23.984,4.356,0,18.564,35.336,0,0,19.7,3.612,24.728,11.064,40.272,8.1,12.28,1.22,14.688,27.116,37.368,26.72,0,44.164,21.136,2.412,0,6.028
-4,5/28/50,20:24:00,24.184,16.22,18.6,21.688,7.932,27.948,11.564,13.396,22.3,0,4.388,33.584,23.048,35.048,27.828,16.612,29.48,27.064,0,31.636,0,31.768,32.104,2.936,0,24.488,23.964,35.116,0,14.804,0,18.368,23.952,1.264,3.248,7.936,24.172,0,13.296,26.732,21.768,0.184,26.9,27.664,19.384,31.016,20.304,13.3,0,31.668,35.284,0,0,6.216,2.064,22.216,17.364,42.248,0,0,1.78,20.352,3.7,37.136,0,18.052,44.212,19.116,1.304,0,24.416
-4,5/28/50,20:25:00,5.816,26.704,21.152,25.268,0,25.78,38.148,23.964,28.256,11.996,4.896,37.672,15.116,31.304,26.072,26.516,36.228,25.2,0,1.104,0,31.256,14.748,3.304,0.948,26.4,15.136,32.364,0,30.628,0,18.056,32.98,0,2.144,24.5,24.516,0,23.496,29.28,26.052,23.816,24.068,13.2,34.3,19.996,23.084,36.444,0,34.456,19.412,0,0.028,28.764,3.064,27.156,42.488,28.444,0,16.836,1.936,20.868,26.572,39.452,22.704,28.336,38.272,19.152,1.136,0,25.172
-4,5/28/50,20:26:00,0,26.68,19.952,8.736,0,28.336,0.036,19.812,22.828,24.368,1.284,30.512,0,33.944,18.868,20.304,32.156,2.68,7.736,28.228,26.028,25.236,0,2.768,0.716,25.58,0,21.304,0,29.112,0,24.912,40.556,0,4.148,21.896,6.752,1.98,19.088,29.348,21.344,18.052,20.672,22.068,30.896,24.668,21.38,33.252,0,31.936,0,0,0.08,28.012,1.472,0.036,39.02,44.972,0,17.504,1.252,23.688,27.256,27.096,34.732,27.596,40.936,0,0.528,0,25.828
-4,5/28/50,20:27:00,0,31.088,19.996,0,0,19.12,31.156,24.648,22.132,15.672,4.104,36.548,4.896,31.784,8.168,16.116,27.412,0,27.628,32.92,24.788,29.412,0,3.032,0.812,9.916,0,0,0,28.104,0,28.728,41.928,0,3.156,20.768,26.204,26.836,23.732,4.304,25.152,26.436,27.504,26.984,4.704,31.468,11.728,38.564,0,31.232,0.584,0,4.804,23.556,0.432,0,37.152,42.88,5.996,20.784,1.472,15.644,23.972,37.9,25.936,28.716,44.044,0,1.096,0,25.864
-4,5/28/50,20:28:00,21.332,9.232,19.916,0,0,29.504,36.452,23.656,26.596,19.712,4.136,34.916,21.956,32.212,5.332,20.896,25.78,0,24.384,33.136,24.352,14.596,24.92,3.736,0.652,15.116,0,0,0,21.68,0,35.812,27.344,0,2,19.812,24.044,27.336,23.136,0,25.556,23.888,15.544,27.996,22.704,26.52,0,34.916,0,9.672,33.832,0,25.316,24.656,2.844,0,31.904,28.28,20.932,20.236,1.052,0.12,25.684,38.388,32.948,28.3,41.472,13.796,0.612,0,27.116
-4,5/28/50,20:29:00,22.68,20.056,13.432,0,8.088,29.672,31.316,3.768,26.472,23.348,3.464,35.668,25.28,4.304,30.916,12.948,25.836,16.032,26.228,30.88,26.1,0,35.28,0.472,0.788,26.412,18.268,0,0,28.528,0,29.668,45.828,0,0,11.772,26.368,27.244,23.496,0,23.916,23.72,0,16.168,34.104,31.736,0,21.5,0,0,34.62,0,24.248,0,2.464,0,41.804,0,23.328,20.532,0,0,26.636,6.252,31.532,13.244,10.2,23.496,0,0,26.432
-4,5/28/50,20:30:00,5.388,29.916,20.2,11.284,14.048,2.932,34.964,0,25.728,22.468,3.728,36.416,17.056,0,27.352,12.336,14.464,29.42,18.28,28.3,30.028,0,35.236,2.148,0.336,26.988,24.256,0,31.648,27.072,1.116,36.928,27.416,0.052,0,24.204,26.532,26.344,17.848,0,4.02,25.068,20.9,0,36.584,1.872,0,37.78,0,0,38.152,0,22.988,15.736,1.136,0,40.584,0,25,22.1,0,0,25.788,38.356,4.784,11.98,0,22.588,0,0,5.432
-4,5/28/50,20:31:00,5.464,27.568,10.388,19.956,19.204,0,34.964,15.736,5.112,8.532,2.568,31.388,21.212,1.496,26.668,19.996,0.012,30.136,24.42,28.588,32.668,0,4.732,2.328,1.148,26.768,16.18,0.088,36.712,30.18,17.752,33.22,0,0.08,0.156,18.904,25.048,26.5,0,10.488,0,23.78,29.084,4.884,36.284,0,0,36.056,0,15.896,26.164,0,25.78,25.616,1.22,0,41.016,2.332,24.264,3.472,0,0,25.32,37.32,13.332,26.236,0,17.272,0.464,0,0
-4,5/28/50,20:32:00,19.88,10.104,16.088,21.304,19.404,23.42,19.832,21.38,0,0,3.02,32.688,16.536,36.948,27.42,12.656,7.084,30.548,23.568,28.088,7.352,19.364,19.788,2.852,1.504,24.028,22.8,19.516,33.384,13.752,20.396,37.048,0,0.856,3.368,12.512,27.216,23.004,0,27.652,0,23.264,12.472,27.3,11.184,0,0,36.432,0,33.28,0,0,28.2,26.884,0,2.852,10.364,8.548,23.364,17.4,0.852,0,15.7,32.832,30.584,29.6,0,3.58,3.096,0,20.656
-4,5/28/50,20:33:00,18,31.944,21.6,10.528,22.912,28.696,0,22.78,4.62,0,3.644,35.6,17.268,35.164,24.748,0,25.232,31.212,0,28.696,27.156,26.12,33.784,3.8,1.988,22.868,19.872,28.452,34.852,25.744,21.868,33.228,24.336,1.904,3.412,0,26.096,16.956,22.048,29.096,0,23.7,0,26.784,0,21.496,0.004,25.856,0,33.368,0,0,26.448,8.972,0,18.152,36.252,36.968,24.304,20.868,2.052,0,24.952,35.344,32.204,29.652,0,22.864,2.944,0,28.872
-4,5/28/50,20:34:00,13.604,23.672,19.128,22.236,23.444,28.552,22.368,19.448,27.496,0,3.328,34.9,19.1,28.556,25.18,22.444,25.352,30.528,10.604,24.98,26.548,22.696,34.744,3.444,1.368,16.204,21.988,23.164,34.748,30.9,19.068,36.164,41.604,1.62,2.844,0,25.504,26.764,23.972,31.82,0,21.416,19.568,28.156,0,28.528,16.132,25.864,0,30.696,5.296,0,23.72,29.316,1.096,0.22,37.132,33.396,23.712,22.088,1.548,0,23.836,36.564,23.872,14.512,0,23.728,2.396,0,28.628
-4,5/28/50,20:35:00,0,31.848,22.528,12.068,11.568,29.384,28.796,3.232,15.752,0,2.584,35.228,13.28,32.248,17.404,25.472,26.08,32.796,24.932,16.688,29.468,0,35.004,3.588,1.72,26.304,23.188,27.596,31.296,27.256,19.752,29.28,37.044,1.884,2.072,0,24.988,20.184,23.652,31.58,0,21.716,21.348,26.748,0,29.82,12.748,36.92,0,30.3,29.796,0,26.644,23.732,2.556,1.584,0.004,29.68,20.556,14.38,1.316,0,25.916,36.028,34.784,0,0,11.948,2.104,0,27.956
-4,5/28/50,20:36:00,0,2.964,3.804,0,9.828,25.644,35.768,23.78,26.4,1.332,2.216,9.768,20.52,32.544,21.736,25.996,30.696,33.404,27.904,25.968,27.352,2.932,33.932,0.984,1.628,25.348,22.888,21.728,36.732,1.648,18.484,42.4,38.116,1.6,2.548,0,0.02,25.348,24.368,27.932,0,23.316,28.432,16.9,0,27.352,8.788,35.548,0,29.104,32.564,0,28.596,26.92,2.652,25.204,16.28,31.404,28.444,0,1.2,0,25.356,34.672,36.536,21.896,0,8.268,1.168,0,21.348
-4,5/28/50,20:37:00,0,15.4,4.3,0,23.568,29.98,31.652,22.728,25.248,18.412,2.948,0.016,20.744,1.916,28.084,16.128,32.272,3.004,25.896,24.028,0.016,23.556,33.284,0,1.728,24.028,23.712,31.704,33.316,0.016,18.348,16.5,26.032,1.844,0.948,0.116,0,26.084,23.48,25.816,0,16.844,17.296,26.928,26.172,22.488,23.4,10.872,0,24.084,30.104,0,23.868,14.644,2.188,25.852,43.78,34.488,12.612,0,1.484,10.948,23.528,14.032,27.348,24.832,0,22.128,1.544,0,28.252
-4,5/28/50,20:38:00,8.8,23.612,12.064,0,21.504,18.284,27.712,21.78,16.652,20.844,3.696,0.02,15.732,17.964,27.172,0,31.456,35.512,27.768,25.752,20.004,29.764,32.368,0,1.212,13.188,23.8,27.748,34.588,1.52,18.752,0,0,0.904,0.948,20.188,19.448,27.144,19.536,32.42,0,15.272,30.516,25.184,30.62,26.3,24.58,22.156,0,29.004,31.18,0,24.28,28.172,2.348,28.248,42.544,31.664,0,0,1.82,26.02,15.42,34.364,29.636,26.156,2.484,23.648,1.48,0,26.816
